school_id,Potential_School_Name_transliterated,Assigned_District_Name
733,prA vi,da~nga
734,guru jajura mA vi,da~nga
735,prA vi,da~nga
736,bAlakalyANa A vi,da~nga
737,vIrendra mA vi,da~nga
738,himAla lAlIgurA.Nsa prA vi,solukhumbu
739,pelu prA vi,khota~na
740,gaurIpa~nchakanyA A vi,khota~na
741,gupteshvara ni mA viA vi,lamaju~na
742,janatA prA vi,da~nga
743,bhImasenasthAna ni mA viA vi,solukhumbu
744,dudhakoshI A vi,solukhumbu
745,janatA mA vi,solukhumbu
746,jAlapAkanyA A vi,solukhumbu
747,chaNDeshvarI prA vi,solukhumbu
748,Chaskama mA vi,solukhumbu
749,bAlakanyA ni mA viA vi,khota~na
750,siMhadevI A vi,khota~na
751,patkaru ni mA viA vi,khota~na
752,vAleshvara mA vi,solukhumbu
753,pa~nchakanyA prA vi,solukhumbu
754,tinadhAre prA vi,khota~na
755,sarasvatI mA vi,mora~na
756,mahendrodaya prA vi,khota~na
757,naragrAma mA vi,mora~na
758,sotA~Na A vi,solukhumbu
759,kuntAdevI prA vi,solukhumbu
760,mahaMkalA prA vi,khota~na
761,vidyodaya mA vi,khota~na
762,kAlikA prA vi,khota~na
763,dorpu A vi,solukhumbu
764,varaboTa A vi,solukhumbu
765,ma~njushrI prA vi,solukhumbu
766,siddhArtha prA vi,solukhumbu
767,sarasvatI namUnA mA vi,khota~na
768,jalakuNDa A vi,solukhumbu
769,janasevA prA vi,solukhumbu
770,jAlpA prA vi,solukhumbu
771,kAlikA devI mA vi,solukhumbu
772,maMgala prA vi,khota~na
773,bArAha prA vi,khota~na
774,mahendra jyoti mA vi,solukhumbu
775,shrI shAnti ni mA viA vi,mora~na
776,bhopu~Na prA vi,solukhumbu
777,jyoti A vi,mora~na
778,TAksindu mA vi,solukhumbu
779,jana bahumukhI prA vi,khota~na
780,gaMgA devI prA vi,khota~na
781,Adarsha milana A vi,solukhumbu
782,kAlikA mA vi,okhaladhu~nga
783,santatI A vi,bhaktapura
784,sagaramAthA mA vi,solukhumbu
785,amara shahida prA vi,khota~na
786,jalandhArA prA vi,khota~na
787,janakalyANa prA vi,solukhumbu
788,chogesthAna mA vi,solukhumbu
789,shishA prA vi,solukhumbu
790,janasamuha prA vi,khota~na
791,rAdhAkRRiShNa A vi,bhaktapura
792,junaveshI mA vi,solukhumbu
793,bAsukI prA vi,solukhumbu
794,muklI A vi,solukhumbu
795,himAlaya mA vi,solukhumbu
796,j~nAna vikAsa A vi,bhaktapura
797,shishu kalyANa A vi,solukhumbu
798,bAgeshvarI A vi,solukhumbu
799,chandrajyotI A vi,solukhumbu
800,sAvitrA mA vi,doti
801,sarasvatI mA vi,sunasari
802,dudhakoshI A vi,solukhumbu
803,tInakanyA A vi,solukhumbu
804,indra A vi,solukhumbu
805,toskhama prA vi,solukhumbu
806,himAlaya ni mA viA vi,khota~na
807,dhanakanyA prA vi,khota~na
808,rigelmu A vi,solukhumbu
809,setI gaichA A vi,solukhumbu
810,khidimA prA vi,khota~na
811,jIvana jyoti u mA vi,solukhumbu
812,janatA mA vi,sunasari
813,jIvana jyoti mA vi,solukhumbu
814,dUdhakuNDa prA vi,solukhumbu
815,bhagavatI A vi,solukhumbu
816,shushilA devI prA vi,solukhumbu
817,janatA mA vi,siraha
818,janajAgRRiti mA vi,solukhumbu
819,himAlaya A vi,solukhumbu
820,sagaramAthA prA vi,solukhumbu
821,mahAdeva prA vi,solukhumbu
822,suntale A vi,khota~na
823,shAnti mA vi,khota~na
824,shAntI u mA vi,khota~na
825,amarajyotI A vi,solukhumbu
826,bAlajvati prA vi,solukhumbu
827,mahendra tArA A vi,khota~na
828,shAnti niketana minAkarNa mA vi,khota~na
829,khumaju~Na mA vi,solukhumbu
830,hImajvatI prA vi,solukhumbu
831,maMhakalA ni mA viA vi,khota~na
832,phulpuka prA vi,solukhumbu
833,navajyoti mA vi,lalitapura
834,bAla vinAyaka A vi,bhaktapura
835,siddha A vi,solukhumbu
836,siMhakAlI mA vi,solukhumbu
837,sagaramAthA A vi,solukhumbu
838,siMhakAlI mA vi,solukhumbu
839,janajAgaraNa mahAkuNDa A vi,solukhumbu
840,mA vi,da~nga
841,hulu ni mA viA vi,solukhumbu
842,kAlIkA ni mA viA vi,solukhumbu
843,kedAra mA vi,solukhumbu
844,mahAkulu prA vi,solukhumbu
845,kuibhira ni mA viA vi,solukhumbu
846,janakalyANA prA vi,khota~na
847,sakilA umA vi,khota~na
848,bhUmeshvara prA vi,solukhumbu
849,vidyAdAtrI prA vi,solukhumbu
850,j~nAna vijaya A vi,bhaktapura
851,trivi ni mA viA vi,solukhumbu
852,jana jAgRRiti prA vi,da~nga
853,shrI hirA prA vi,khota~na
854,janasAkSharatA prA vi,khota~na
855,pAtle prA vi,solukhumbu
856,mA vi,lalitapura
857,ri~Namu A vi,solukhumbu
858,phatAnje prA vi,solukhumbu
859,kA.Ngela A vi,solukhumbu
860,rAdhA kRRiShNA ni mA viA vi,khota~na
861,pipalaDA.NDA devI sthAna mA vi,khota~na
862,bAlamandira A vi,rolpa
863,bAlakalyANa namunA mA vi,rolpa
864,siddha ratnanAtha namUnA mA vi,da~nga
865,janakalyANa u mA vi,da~nga
866,shiva shakti mA vi,da~nga
867,sAlme A vi,khota~na
868,shiddhakanyA prA vi,khota~na
869,dudhakaushikA A vi,solukhumbu
870,sarasvtI mA vi,solukhumbu
871,golI ni mA viA vi,solukhumbu
872,vishva dasharna prA vi,solukhumbu
873,pipalaboTa A vi,solukhumbu
874,vanadevI ni mA viA vi,kathamadaum
875,bAlauddhAra u mA vi,kathamadaum
876,siddheshvarI mA vi,da~nga
877,pAgInI mA vi,jhapa
878,shahida lakShmI prA vi,jhapa
879,bhAnu u mA vi,jhapa
880,janajyotI prA vi,jhapa
881,gaDigAu.N mA vi,jhapa
882,siMhadevI A vi,jhapa
883,AmagAChI prA vi,jhapa
884,shukrarAja A vi,jhapa
885,kaTaraDA.NgI ni mA viA vi,jhapa
886,siddheshvara mA vi,jhapa
887,bhAnu mA vi,jhapa
888,mechI janasAdhAraNa mA vi,jhapa
889,janatA mA vi,jhapa
890,sarasvatI mA vi,jhapa
891,DoDA mAsha prA vi,jhapa
892,prA virAjagaDha jhApA,jhapa
893,jyotI ni mA viA vi,jhapa
894,shiva mAI ni mA viA vi,jhapa
895,kRRiShNa A vi,jhapa
896,shAnti Adarsha mA vi,jhapa
897,janasahayoga mA vi,sunasari
898,shikShA sadana mA vi,sunasari
899,tribhuvana prA vi,jhapa
900,lakShmI mA vi,jhapa
901,mahendra ni mA viA vi,doti
902,puNyodaya prA vi,doti
903,auliyA mA vi,sunasari
904,balabhadra mA vi,jhapa
905,phUlabArI mA vi,jhapa
906,durgA prA vi,doti
907,bhagaleka ni mA viA vi,doti
908,viShNu mA vi,doti
909,lekhanAtha prA vi,jhapa
910,mA vi,ilama
911,kAlIkAsthAna prA vi,doti
912,kAlikA sArbajanika prA vi,doti
913,janavikAsa A vi,jhapa
914,tArAvArI A vi,jhapa
915,pashupati prA vi,jhapa
916,sarasvatI mA vi,jhapa
917,gaNesha prA vi,kathamadaum
918,sItArAma mA vi,doti
919,kAlikA udhoga prA vi,doti
920,sItArAma prA vi,rasuva
921,bhabAni mA viA vi,doti
922,siddheshvara mA vi,doti
923,kuvADI devI mA vi,jhapa
924,himAlI prA vi,jhapa
925,garuvA A vi,ilama
926,janaka mA vi,sunasari
927,mahendra ratna mA vi,jhapa
928,sundarapura prA vi,jhapa
929,navajyoti prA vi,sunasari
930,A vi,sunasari
931,A vi,sunasari
932,munara janatA rA prA vi,saptari
933,mapaTAmANDau prA vi,doti
934,kAlikA prA vi,doti
935,toDI prA vi,doti
936,pANini mA viA vi,jhapa
937,janakalyANa rudrahari mA vi,sunasari
938,gorakhanAtha prA vi,sunasari
939,bharaleka mA vi,doti
940,bhAnubhakta prA vi,jhapa
941,rAdhAnagara prA vi,jhapa
942,sAdhuprarti prA vi,jhapa
943,janatA mA vi,sunasari
944,himAlaya prA vi,kailali
945,sarasvatI mA vi,kailali
946,kRRiShNa mA vi,jhapa
947,shAlpA mA vi,sunasari
948,janaAdarsha mA vi,jhapa
949,jana prabhAta mA vi,kathamadaum
950,mAlika mA vi,kailali
951,bhairaba prA vi,doti
952,shrI ni mA viA vi,sunasari
954,shanischare ni mA viA vi,jhapa
955,mahendra A vi,doti
956,kedAraakhaDA mA vi,rautahata
957,mA vi,kailali
958,mahendra bhRRikuTI mA vi,lalitapura
959,mahendra bhRRikUTI mA vi,lalitapura
960,navadurgA prA vi,doti
961,janakalyANa naulo vihAnI prA vi,dhanakuta
962,yuvA svaMyam sevI prA vi,gulmi
963,devIsthAna prA vi,gulmi
964,khaDga A vi,gulmi
965,gaMgA prA vi,gulmi
966,iyAla pokharI mA vi,gulmi
967,shaMkara prA vi,gulmi
968,sarasvatI prA vi,gulmi
969,janajAgRRiti prA vi,gulmi
970,sarvodaya A vi,arghakha.nchi
971,nava prabhAta A vi,doti
972,jyoti prA vi,rukuma purva
973,nerAtribhuvana mA vi,gulmi
974,udaya prA vi,gulmi
975,resuMgA prA vi,gulmi
976,sarasvatI u mA vi,arghakha.nchi
977,sainika prA vi,gulmi
978,bhagavatI mA vi,gulmi
979,mahendranagara mA vi,rupandehi
980,deveshvara A vi,doti
981,mA vi,sunasari
982,janajyoti mA vi,jhapa
983,kolDA.NDA A vi,gulmi
984,Alama prA vi,gulmi
985,janajyoti A vi,gulmi
986,mehela pokharI prA vi,gulmi
987,sarasvatI prA vibhurtu gulmI,gulmi
988,kiTinI mA vi,lalitapura
989,kAleshvarI ni mA viA vi,lalitapura
990,udayakharka mA vi,lalitapura
991,himAlaya prA vi,doti
992,deukhalA prA vi,doti
993,tribhuvana mA vi,gulmi
994,khasthoka mA vi,gulmi
995,bAlakalyANA prA vi,gulmi
996,ekasiM ni mA viA vi,gulmi
997,shramajita kishora mA vi,lalitapura
998,madana smAraka mA vi,lalitapura
999,mahAlakShmI mA vi,lalitapura
1000,janapriya mA vi,solukhumbu
1001,bhagavatI A vi,sunasari
1002,shivanagara mA vi,sunasari
1003,rAmajAnakI A vi,sunasari
1004,indrajyoti prA vi,jajarakota
1005,satyavatI prA vi,gulmi
1007,siddha prA vi,gulmi
1008,namUnA prA vi,lalitapura
1009,janajAgRRitI prA vi,lalitapura
1010,vIrendrodaya mA vi,solukhumbu
1011,nAmche prA vi,solukhumbu
1012,janasahayoga prA vi,gulmi
1013,amaradipa prA vi,gulmi
1014,janatA mA vi,rupandehi
1015,jana jyoti prA vi,rupandehi
1016,upallotamghAsa mA vi,gulmi
1017,durgAdebI prA vi,doti
1018,ThUlopokharA mA vi,gulmi
1019,janakalyANa prA vi,gulmi
1020,bhairavapUra prA vi,gulmi
1021,sA.Njhapura prA vi,tapleju~na
1022,dharmapura u mA vi,gulmi
1023,kAleshvara A vi,lalitapura
1024,navodaya A vi,lalitapura
1025,A vi,chitavana
1026,raghunAtha mA vi,doti
1027,pipalapokharA prA vi,gulmi
1028,nerAprA viarAtu~Na gulmI,gulmi
1029,bhAnodaya prA vi,lalitapura
1030,nerAni mA viA vi,gulmi
1031,tribhuvana prA vi,kailali
1032,rA prA vi,kailali
1033,monyAla prA vi,kailali
1034,sarasvatI ni mA viA vi,kailali
1035,sarasvatI mA vi,kailali
1036,nava jyotI prA vi,jhapa
1037,dohorieko prA vi,ilama
1038,chulImAlikA mA vi,kalikota
1039,sItApura ni mA viA vi,gulmi
1040,janajyotI ni mA viA viarevA gulmI,gulmi
1041,gvAdI mA vi,gulmi
1042,pA~nchAyana saMskRRita mA vi,gulmi
1043,devisthAna mA vi,gulmi
1044,thAnapati ni mA viA vi,gulmi
1045,sarasvatI mA vi,lalitapura
1046,sUryodaya mA vi,gulmi
1047,seughA A vi,gulmi
1048,buddha mA vi,gulmi
1049,shrRRijanA prA vi,gulmi
1050,khAdhA ni mA viA vi,gulmi
1051,shAradA ni mA viA vi,gulmi
1052,rAmarAjya mA vi,gulmi
1053,bhagavatI mA vi,gulmi
1054,jIvanoddhAra mA vi,gulmi
1055,buddhi vinoda prA vi,gulmi
1056,navajyotI A vi,jhapa
1057,sarasvatI u mA vi,tehrathuma
1058,sarasvatI mA vi,ilama
1059,ka~nchanaja~NgA prA vi,jhapa
1060,valabhadra prA vi,jhapa
1061,mainaDA.NDA mA vi,gulmi
1062,ri~Ngina prA vi,dailekha
1063,lubhu mA vi,lalitapura
1064,lubhU mA vi,lalitapura
1065,chaNDeshvarI mA vi,lalitapura
1066,salle prA vi,udayapura
1067,harideva A vi,mora~na
1068,sAradAshikShA sadana ni mA viA vi,lalitapura
1069,minanAtha Ardasha shikShA sadana A vi,lalitapura
1070,janajyotI prA vihADahADe gulmI,gulmi
1071,bAla uddhAra prA vi,gulmi
1072,ne rA ni mA viA vi,gulmi
1073,siddhabAbA prA vi,kailali
1074,janajAgRRiti mA vi,kailali
1075,chanadevI prA vi,lalitapura
1076,vAla A vi,lalitapura
1077,mAnikhela prA vi,lalitapura
1078,saMchetanA prA vi,lalitapura
1079,kAlikA prA viarje gulmI,gulmi
1080,janatA prA vinayAMgAMu gulmI,gulmi
1081,kodArI pokharI prA vi,gulmi
1082,umA A vi,rupandehi
1083,kAlIdevI prA vi,lalitapura
1084,nerA A vi,mahottari
1085,rAnIpokharI prA viarje gulmI,gulmi
1086,bAlamanoramA ni mA viA vi,lalitapura
1087,janajyoti prA vi,gulmi
1088,bhAnu prA vi,gulmi
1089,rAma mA vi,gulmi
1090,bhareka ni mA viA vi,gulmi
1091,motI mA vi,jhapa
1092,maShTeshvara prA vi,doti
1093,janatA A vi,doti
1094,buddha A vi,jhapa
1095,mahAdeshvara prA vi,doti
1096,janatA A vi,siraha
1097,tribhuvana ni mA viA vi,jhapa
1098,sarasvatI vAlakalyANa mA vi,jhapa
1099,sAtapharI A vi,doti
1100,bhaShyamANDau mA vi,doti
1101,sarasvatI ni mA viA vi,jhapa
1102,janajyotI ni mA viA vi,jhapa
1103,phundruvA A vi,tapleju~na
1104,bha~njare prA vi,tapleju~na
1105,dipaka prA vi,jhapa
1106,kanakAI u mA vi,jhapa
1107,motI mA vi,jhapa
1108,pa~nchakanyA prA vi,jhapa
1109,sarasvatI prA vi,jhapa
1110,chaNDeshvrarI A vi,tapleju~na
1111,mA vi,jhapa
1112,ghoDAmArA prA vi,jhapa
1113,pipleshvarI prA vi,tapleju~na
1114,piNDeshvarI A vi,ka~nchanapura
1115,shiddhadevI mA vi,achama
1116,haldivArI mA vi,jhapa
1117,janavikAsa mA vi,jhapa
1118,rAShTiya A vi,chitavana
1119,brammajyoti A vi,chitavana
1120,devI A vi,jhapa
1121,lakShmI prasAda devakoTA mA vi,jhapa
1122,sarashvatI prA vi,doti
1123,rAShTriya mA vi,kailali
1124,himAlI mA vi,jhapa
1125,kanakAI mA vi,jhapa
1126,jyoti A vi,jhapa
1127,nArAyaNajyoti A vi,ilama
1128,kA.NkaDabhiTTA prA vi,jhapa
1129,shrI pathariyA mA vi,jhapa
1130,paMchamI prA vi,tanahu.n
1131,kAlikA prA vi,jhapa
1132,bAMsabArI ni mA viA vi,jhapa
1133,bAla kalyANa A vi,jhapa
1134,bhagavatI sthAna A vi,doti
1135,dipaka prA vi,jhapa
1136,sarasvatI mA vi,tapleju~na
1137,sarashvatI u mA vi,tapleju~na
1138,yuvA A vi,ilama
1139,sidda devI prA vi,ilama
1140,kanchanajaMghA A vi,jhapa
1141,sadikShA prA vi,doti
1142,Adarsha ni mA viA vi,kailali
1143,rAjeshvara nidhi mA vi,dhanusha
1144,ni mA viA vi,chitavana
1145,jhime mAlikA mA vi,doti
1146,dhanagaDhI namUnA prA vidhika mA vi,kailali
1147,rA prA vi,sunasari
1148,shAradA prA vi,sunasari
1149,paMchAmata prA vi,jhapa
1150,shrI prA vi,sunasari
1151,rAShTriya shAradA A vi,sunasari
1152,siMhadevi ni mA viA vi,jhapa
1153,jorAghACha mA vi,ka~nchanapura
1154,rAbdI prA vi,doti
1155,janatA mA vi,siraha
1156,shiddha devI prA vi,jhapa
1157,siMha devI prA vi,jhapa
1158,bhumirAja prA vi,doti
1159,durgA prA vi,dadeldhura
1160,janatA mA vi,jhapa
1161,jAnakI A vi,jhapa
1162,guheshvarI A vi,jhapa
1163,bhuvaneshvarI A vi,doti
1164,janakalyANa A vi,tapleju~na
1165,maivA kholA u mA vi,tapleju~na
1166,gaNesha ni mA viA vi,doti
1167,bhumeshvara prA vi,doti
1168,bhAgeshvara prA vi,doti
1169,jivanajyoti prA vi,jhapa
1170,bhAratoli prA vi,doti
1171,bAla rAShTriya A vi,kathamadaum
1172,janakalyANa A vi,jhapa
1173,janatA prA vi,jhapa
1174,virendra mA vi,jhapa
1175,nava sRRijanA prA vi,jhapa
1176,bhavAnI mA vi,doti
1177,khaptaDa A vi,doti
1178,bhavAnI ekavAthara prA vi,doti
1179,A vi,siraha
1180,shrI sichAI prA vi,jhapa
1181,mahendrodaya ni mA viA vi,achama
1182,maMgalamaya ni mA viA vi,jhapa
1183,pashupatinAtha prA vi,jhapa
1184,bAla prA vi,jhapa
1185,siMchAri prA vi,jhapa
1186,rA prA vi,chitavana
1187,vAla mandira A vi,doti
1188,pashupatinAtha A vi,jhapa
1189,jyoti A vi,ilama
1190,ChapAlI ni mA viA vi,doti
1191,mahAdeva prA vi,doti
1192,rAShTriya ni mA viA vi,dhanusha
1193,janasahayoga u mA vi,sunasari
1194,kumAlIkoTa mA vi,doti
1195,garamakAlI A vi,jhapa
1196,Digena prA vi,jhapa
1197,bhRRikuti prA vi,jhapa
1198,chaNDeshvarI A vi,tapleju~na
1199,kumbhakarNa A vi,tapleju~na
1200,siddhakumArI ni mA viA vi,tapleju~na
1201,j~nAnodaya prA vi,sunasari
1202,shrI jyAeti mA vi,sunasari
1203,gaumati prA vi,gulmi
1204,Timurakharka prA vi,gulmi
1205,bagala gAu prA vi,doti
1206,shibashattI prA vi,doti
1207,mA vi,dhanusha
1208,kRRiShNa prA vi,tapleju~na
1209,surke mA vi,tapleju~na
1210,nA~Nge A vi,tapleju~na
1211,bhairava A vi,doti
1212,maShTeshvara mA vi,doti
1213,janajyotI prA viuju~Na gulmI,gulmi
1214,darjAkoTa mA vi,doti
1215,gvAsI mA vi,kailali
1216,bhairabamAlA prA vi,kailali
1217,janatA prA vi,kailali
1218,janatA A vi,tapleju~na
1219,sarasvatI prA vi,rasuva
1220,sarasvatI ni mA viA vi,tapleju~na
1221,bhAdagAuM ni mA viA vi,sunasari
1222,ratna A vi,gulmi
1223,bhRRikuTI prA vi,jhapa
1224,bhAnu prA vi,jhapa
1225,ThoTne ni mA viA vi,tapleju~na
1226,maMgalAdevI prA vi,tapleju~na
1227,siddhabAbA prA vi,gulmi
1228,siddhabAbA mA vi,gulmi
1229,bhuvaneshvarI prA vi,bajha~na
1230,jAlpA prA vi,gulmi
1231,himAlaya prA vi,bajha~na
1232,shAnti ni mA viA vi,tapleju~na
1233,saptakanyA prA vi,lamaju~na
1234,mAdhA prA vi,gulmi
1235,sarasvatI mA vi,gulmi
1236,jAnakI prA vi,bajha~na
1237,bhairava prA vi,bajha~na
1238,deurAlI A vi,lalitapura
1239,mahendra A vi,tapleju~na
1240,sirenI prA vi,gulmi
1241,svorA prA vi,gulmi
1242,shAradA prA vi,gulmi
1243,harmichaura mA vi,gulmi
1244,vishaMkhunArAyANa mA vi,lalitapura
1245,ratna mA vi,bajha~na
1246,dhauladau prA vi,bajha~na
1247,devasthalI prA vi,bajha~na
1248,kAlI vana prA vi,bajha~na
1249,bAlavikAsa ni mA viA vi,bajha~na
1250,Adarsha mA vi,jhapa
1251,sAradA prA vi,bajha~na
1252,shramika bAla vij~nAna ni mA viA vi,lalitapura
1253,mahendra mA vi,jhapa
1254,suramA prA vi,bajha~na
1255,siMheshvarI A vi,tapleju~na
1256,pRRithvI mA vi,tapleju~na
1257,Adarsha kanyA niketana mA vi,lalitapura
1258,sarasvatI prA viudinA gulmI,gulmi
1259,janasahayoga mA vi,gulmi
1260,mahendra Adarsha mA vi,lalitapura
1261,bAlamandira prA vi,bajha~na
1262,bartha pAlI prA vi,doti
1263,sarasvatI mA vi,jhapa
1264,mAlikA mA vi,bajura
1265,maNTeshvarI mA vi,doti
1266,lakShmI rAShTiya prA vi,ilama
1267,rA prA vi,chitavana
1268,vIpIprA vi,sunasari
1269,jasakhAnI mA vi,gulmi
1270,rAShTriya A vi,mahottari
1271,gAyatrI prA vi,gulmi
1272,kAlikA prA vi,bajha~na
1273,mahAdeva prA vi,bajha~na
1274,bhagavatI prA vi,bajha~na
1275,vAlakumArI mA vi,lalitapura
1276,janatA mA vi,kailali
1277,navanIvana prA vi,kailali
1278,majakhorI mA vi,bajha~na
1279,vAlajyotI prA vipallIkoTa gulmI,gulmi
1280,A vi,chitavana
1281,dakShiNa kAlikA rAShTiya A vi,chitavana
1282,janajIvna mA vi,chitavana
1283,kA.NkarabhiTTA mA vi,jhapa
1284,paMchakanyA ni mA viA vi,tehrathuma
1285,sahida smRRiti mA vi,sunasari
1286,shahIda smRRiti A vi,sunasari
1287,shAradA vidyAmandira prA vi,gulmi
1288,runkhAdaha mA vi,gulmi
1289,Ardasha mA vi,gulmi
1290,mahendra vidyA bodha mA vi,arghakha.nchi
1291,bhavAnI prA vi,bajha~na
1292,harimAyA ayodhyA devI kanyA A vi,mahottari
1293,bAkhela kumArI A vi,lalitapura
1294,paMcha ratna prA vi,doti
1295,mAlikA ni mA viA vi,kailali
1296,yuvA varSha prA vi,doti
1297,AdinAtha mA vi,kathamadaum
1298,darlAmachaura prA vi,gulmi
1299,mAhonapAla prA vi,kailali
1300,rAShTirraya ni mA viA vi,kailali
1301,jvAlAdevI prA vi,lalitapura
1302,rAShTiya prA vi,saptari
1303,rA prA vi,chitavana
1304,vuddha mA vi,lalitapura
1305,ghorle mA vi,gulmi
1306,thalArA mA vi,bajha~na
1307,siddhigaNosha prA vi,bajha~na
1308,chaudhArI mA vi,bajha~na
1309,durgA mahAli~Nga mA vi,bajha~na
1310,janatA A vi,sunasari
1312,bhagavatI mA vi,bajha~na
1313,buddha bhagavAna mA vi,lalitapura
1314,bAlamukunda ni mA viA vi,lalitapura
1315,vidhAdevI prA vi,gulmi
1316,kRRiShNA prA vi,bajha~na
1317,lakShmI prA vi,gulmi
1318,sabaudaya prA vi,kailali
1319,sArvajanika mA vi,mahottari
1320,chakreshvara prA vi,doti
1321,sAuneyubha prA vi,gulmi
1322,sAbadhArA prA vi,gulmi
1323,himAlaya prA vi,bajha~na
1324,shrI kailADA prA vi,bajha~na
1325,bAlavikAsa prA vi,bajha~na
1326,shrI gochaNDeshvarI prA vi,lalitapura
1327,vishvAmitra gaNesha mA vi,lalitapura
1328,siddhashAnti A vi,bajha~na
1329,kailAsha mA vi,bajha~na
1330,padama pura prA vi,bajha~na
1331,mAItIvavana prA vi,bajha~na
1332,madanAdeva prA vi,gulmi
1333,deurAlI prA vi,gulmi
1334,bhumeshvarI ni mA viA vi,bajha~na
1335,chunIdevI shikShAmandira ni mA viA vi,lalitapura
1336,bAleshvarI mA vi,lalitapura
1337,goThabhan~nyA~Nga mA vi,lalitapura
1338,shAradAshikShA sadana mA vi,lalitapura
1339,rAShTriya A vi,mahottari
1340,padama prakAsha mA vi,lalitapura
1341,nepAla ni mA viA vi,purva navalaparasi
1342,rA prA vi,chitavana
1343,gu~njanagara mA vi,chitavana
1344,ghArI ni mA viA vi,bajha~na
1345,janakalyANa A vi,bajha~na
1346,bAdha bhairava prA vi,makavanapura
1347,kAlidevI mA vi,lalitapura
1348,manakAmanA A vi,makavanapura
1349,chitrakumArI prA vi,lalitapura
1350,jyotI prA vi,gulmi
1351,mahendra prA vi,bajha~na
1352,madana Ashrita samjhAna A vi,dadeldhura
1353,purNimA prA vi,gulmi
1354,durgA prA vi,bajha~na
1355,mahAdeva A vi,bajha~na
1356,edeveshvarI ni mA viA vi,bajha~na
1357,phulchokI A vi,lalitapura
1358,pathapradarshaka mA vi,lalitapura
1359,vij~nAna prabhA A vi,lalitapura
1360,sarasvatI prA vi,gulmi
1361,dipaka mA vi,gulmi
1362,bAghabhairava prA vi,lalitapura
1363,bAshudevI mA vi,kailali
1364,shivashaMkara mA vi,gulmi
1365,janatA mA vi,kailali
1366,vAsudevI u mA vi,kailali
1367,kArAla mA vi,kailali
1368,shAradA mA vi,kailali
1369,j~nAnodaya A vi,gulmi
1370,satya ni mA viA vi,bajha~na
1371,suryodaya prA vi,bajha~na
1372,Adarsha A vi,gorakha
1373,shakti prA vi,gorakha
1374,gaNesha mA vi,gulmi
1375,janajyoti A vi,gulmi
1376,jana A vi,gulmi
1377,navajyotI A vi,gulmi
1378,kumArI A vi,gulmi
1379,Adarsha A vi,gulmi
1380,namAdeu mA vi,bajha~na
1381,maShTA prA vi,bajha~na
1382,maShThA prA vi,bajha~na
1383,janapriraya mA vivi bajhA~Na,bajha~na
1384,phulchokI mA vi,lalitapura
1385,chiDhIpAnI ni mA viA vi,gulmi
1386,satyavatI mA vi,gulmi
1387,kAlikA mAnavaj~nAna mA vi,rupandehi
1388,bAlasevA prA vi,kailali
1389,navadurgA prA vi,kailali
1390,vaidyanAtha devanArAyaNa janatA namUnA mA vi,dhanusha
1391,paiyA.NpATA prA vi,gulmi
1392,manakAmanA prA vidoholI gulmI,gulmi
1393,ChApahile mA vi,gulmi
1394,thalachaura mA vi,bajha~na
1395,bhagavati ni mA viA vi,jhapa
1396,pa~nchamIpokharI prA vibAMvaTerI gulmI,gulmi
1397,pATA devI prA vi,bajha~na
1398,sisnerI mA vi,lalitapura
1399,kAlIdevI mA vi,lalitapura
1400,dipendrra mA vi,kailali
1401,ripure prA vi,gulmi
1402,ruveNAI prA vi,gulmi
1403,koTAkoTa prA vi,sya~ngaja
1404,koTAkoTa prA vi,sya~ngaja
1405,sarasvatI vidyAmandira ni mA viA vi,bajha~na
1406,bhairava mA vi,bajha~na
1407,gaNesha A vi,jhapa
1408,hari prA vi,jhapa
1409,pRRithvI prA vi,tapleju~na
1410,janatA ni mA viA vi,jhapa
1411,mahAsarasvatI mA vi,doti
1412,vetAla A vi,doti
1413,ni mA viAdeba prA vi,doti
1414,shAradA A vi,doti
1415,te~Nacheta prA vi,dhadi~nga
1416,lekAlI prA vi,makavanapura
1417,rA prA vi,chitavana
1418,vindeshvarI A vi,chitavana
1419,sagaramAthA janatA prA vi,okhaladhu~nga
1420,kAlikA A vi,okhaladhu~nga
1421,lakShmI ni mA viA vi,sunasari
1422,shrIrAma ni mA viA vi,kathamadaum
1423,vetAla A vi,doti
1424,mahendra prA vi,sunasari
1425,lakShmI prA vi,sunasari
1426,himAlaya mA vi,ilama
1427,pharaphoka u mA vi,ilama
1428,shAnti A vi,sunasari
1429,chauDela A vi,doti
1430,kAlikAsthAna mA vi,jhapa
1431,bAlakalyANa mA vi,jhapa
1432,bAneDuMgrA mA vi,doti
1433,rA prA vi,chitavana
1434,rA prA vi,chitavana
1435,rAShTriya prA vi,chitavana
1436,navadurgA mA vi,sunasari
1437,bhagavatI prA vi,jhapa
1438,bAlabAlikA prA vi,doti
1439,pashupati prA vi,jhapa
1440,lAla A vi,mora~na
1441,janatA prA vi,sindhupalchoka
1442,chandra kamala mA vi,sunasari
1443,janatA u mA vi,tapleju~na
1444,shukra ni mA viA vi,jhapa
1445,bhadrakAlI mA vi,jhapa
1446,kApuleshvara prA vi,doti
1447,bA.NsabArI mA vi,jhapa
1448,indreNI prA vi,samkhuvasabha
1449,suyaudaya prA vi,samkhuvasabha
1450,rAmajAnakI prA vi,jhapa
1451,amRRita ni mA viA vi,jhapa
1452,jana Adarsha mA vi,sya~ngaja
1453,puhA.Ntu janajyoti mA vi,jhapa
