school_id_A,school_id_B,root_school_name_A,root_school_old_name1_B,school_level_A,school_level_old_name1_B,district_A,district_B,Fuzzy_match_score,Match_Type
14177,16529,srrijana,shrijana,pravi,pravi,panchthar,panchthar,3.0,"District: complete, School level: complete, Root name: complete"
14179,5487,a ra pra yu va semarakhora kapilabastu,bal  banganga municipality bairiya kapilvastu,,mavi,kapilbastu,kapilbastu,1.5,"District: complete, School level: no match, Root name: partial"
14180,1107,,,avi,,sankhuwasabha,sankhuwasabha,2.5,"District: complete, School level: no match, Root name: complete"
14182,12800,aitavare,janta  asari,nimavi,nimavi,sankhuwasabha,udayapur,1.5,"District: no match, School level: complete, Root name: partial"
14184,5791,bhimasena,bhimsen,mavi,mavi,rolpa,rolpa,3.0,"District: complete, School level: complete, Root name: complete"
14183,17421,yashodhara,yashodhara,mavi,pravi,kapilbastu,bhojpur,2.0,"District: no match, School level: no match, Root name: complete"
14185,52996,balamiteri,balapur,mavi,mavi,dang,dang,2.0,"District: complete, School level: complete, Root name: partial"
14186,12698,vana,janata,mavi,mavi,sankhuwasabha,sankhuwasabha,2.0,"District: complete, School level: complete, Root name: partial"
14192,12171,jvalamukhi,jalapa,avi,avi,sankhuwasabha,sankhuwasabha,2.0,"District: complete, School level: complete, Root name: partial"
14190,1229,tauleshvara,arjundhara,mavi,mavi,kapilbastu,jhapa,1.5,"District: no match, School level: complete, Root name: partial"
14196,12935,kailasha,kailash,pravi,mavi,sankhuwasabha,sankhuwasabha,2.5,"District: complete, School level: no match, Root name: complete"
14199,1252,arunodaya,arunodaya,avi,avi,sankhuwasabha,jhapa,2.5,"District: no match, School level: complete, Root name: complete"
14200,16479,simheshvari,singheswori,nimavi,nimavi,sankhuwasabha,sankhuwasabha,2.0,"District: complete, School level: complete, Root name: partial"
14201,11349,sihamshvari,dhan pokhari,pravi,pravi,sankhuwasabha,sankhuwasabha,2.0,"District: complete, School level: complete, Root name: partial"
14208,71630,jibanajyoti,janajyoti,nimavi,nimavi,sankhuwasabha,achham,2.5,"District: no match, School level: complete, Root name: complete"
14207,11349,prakashvari,dhan pokhari,pravi,pravi,sankhuwasabha,sankhuwasabha,2.0,"District: complete, School level: complete, Root name: partial"
14209,13155,katu~nje,katunje,pravi,avi,sankhuwasabha,sankhuwasabha,2.5,"District: complete, School level: no match, Root name: complete"
14212,11656,sakhumva,gaumati,pravi,pravi,sankhuwasabha,sankhuwasabha,2.0,"District: complete, School level: complete, Root name: partial"
14216,3552,bala vikasa,bal vikash,avi,avi,sankhuwasabha,kathmandu,2.5,"District: no match, School level: complete, Root name: complete"
14213,14419,shri pamchajyoti,pancha jyoti,pravi,pravi,sankhuwasabha,sankhuwasabha,2.0,"District: complete, School level: complete, Root name: partial"
14219,15389,sarasvati,saraswati,mavi,mavi,sankhuwasabha,sankhuwasabha,3.0,"District: complete, School level: complete, Root name: complete"
14220,133,adarsha,adarsha u,mavi,mavi,sankhuwasabha,sunsari,2.5,"District: no match, School level: complete, Root name: complete"
14223,15506,sarasvati,saraswati,mavi,mavi,sankhuwasabha,sankhuwasabha,3.0,"District: complete, School level: complete, Root name: complete"
14225,2773,dasharatha,dasharath,pravi,pravi,sankhuwasabha,rautahat,2.5,"District: no match, School level: complete, Root name: complete"
14226,1743,siham bhagavati,bhat bhateni,pravi,pravi,sankhuwasabha,sankhuwasabha,2.0,"District: complete, School level: complete, Root name: partial"
14228,12009,simheshvari,himsikhar,pravi,pravi,sankhuwasabha,sankhuwasabha,2.0,"District: complete, School level: complete, Root name: partial"
14229,1367,gagamlala,bal kalyan,pravi,pravi,sankhuwasabha,sankhuwasabha,2.0,"District: complete, School level: complete, Root name: partial"
14233,1306,siheshvari,bagishwary,mavi,mavi,sankhuwasabha,sankhuwasabha,2.0,"District: complete, School level: complete, Root name: partial"
14234,11427,dipajyoti,dipjyoti,avi,pravi,sankhuwasabha,taplejung,2.0,"District: no match, School level: no match, Root name: complete"
14235,16862,prakasheshvara,singheshwari,avi,avi,sankhuwasabha,sankhuwasabha,2.0,"District: complete, School level: complete, Root name: partial"
14237,16023,chamunde,chamunde,mavi,mavi,sankhuwasabha,sankhuwasabha,3.0,"District: complete, School level: complete, Root name: complete"
14236,11685,balasudha,gautambuddha,avi,avi,sankhuwasabha,sankhuwasabha,2.0,"District: complete, School level: complete, Root name: partial"
14238,51620,suryodaya ne ra,gurase tara,pravi,pravi,rolpa,rolpa,2.0,"District: complete, School level: complete, Root name: partial"
14239,16479,simheshvari,singheswori,nimavi,nimavi,sankhuwasabha,sankhuwasabha,2.0,"District: complete, School level: complete, Root name: partial"
14241,15753,shantibhagavati,shant,mavi,mavi,khotang,khotang,2.0,"District: complete, School level: complete, Root name: partial"
14240,1804,shri mamgaladevi,bidyakalikadevi,nimavi,nimavi,sankhuwasabha,okhaldhunga,1.5,"District: no match, School level: complete, Root name: partial"
14245,55455,janajyoti,jana jyoti,mavi,mavi,sankhuwasabha,rolpa,2.5,"District: no match, School level: complete, Root name: complete"
