rosy buds bal batika ma ebs,0,53,,,lamahi napa
rudrabini basic schooi,0,50,rudra beni avi,rudra beni pravi,shitaganga napa
rupa,2,52,,,tinau rural napa
ruruchhetra,2,52,,,tansen napa
sabhyata pathshala,0,53,skillful english boarding vi,,ghorahi sub napa city
sadabahar gyankunja ebs rawatgaun,0,53,,,dangisharan rural napa
sadanbuta,1,50,sadanbuta pravi,,panini rural napa
sadhana ebs,0,53,,,lamahi napa
sadhana pathashala,0,53,sadhana pathashala dang pravi,,tulsipur sub napa city
sadharan ma vi gangadi,0,53,sadharan ma vi gangadi,,rajpur rural napa
sagarmatha balbatika ebs,0,53,sagarmatha balbatika ebs,,tulsipur sub napa city
sagarmatha,1,50,sagarmatha pravi,,shitaganga napa
sagarmatha community educational academy,0,52,,,bagnaskali rural napa
sagarmatha,2,52,,,rambha rural napa
sagarmatha,2,53,sagarmatha pravi bhulke,,rapti rural napa
sagarmatha ma ebs,0,53,sagarmatha ebs,,ghorahi sub napa city
sahara devi model,1,52,sahara devi namuna pravi,,mathagadhi rural napa
sahid memorial ebs,0,50,,,chhatradev rural napa
sahid smriti awasiya ma vi,0,53,,,tulsipur sub napa city
sahid smriti  tikari,2,53,,,tulsipur sub napa city
salleri,2,52,,,rainadevi chhahara rural napa
samaj jyoti,2,52,,,nisdi rural napa
samaj kalyan,1,50,samaj kalyan avi sandhikharka,samaj kalyan avi,sandhikharka napa
samaj kalyan,2,50,,,malarani rural napa
samata vi,0,52,,,tansen napa
samata vi,0,50,,,sandhikharka napa
sambhu,2,50,,,shitaganga napa
samkot,1,50,samkot pravi,,shitaganga napa
samyukta,2,52,,,rampur napa
sana hungi ma vi,0,52,,,rambha rural napa
sandhikharka ebs,0,50,sandhikharka ebs,,sandhikharka napa
sandhikharka green ebs,0,50,green ebs,,sandhikharka napa
sangam,1,50,sangam pravi,,sandhikharka napa
sangam,1,50,sangam pravi,,malarani rural napa
sangam,2,50,,,shitaganga napa
sangita,2,52,,,rainadevi chhahara rural napa
sanskar pathshala,0,53,golden future ebs,,tulsipur sub napa city
sanskar pathshala dang,0,53,,,tulsipur sub napa city
santi,2,52,,,rainadevi chhahara rural napa
sapangdi,2,52,,,mathagadhi rural napa
sapangdi,2,53,sapangdi pravi syanighosh,,rapti rural napa
saptarangi ebs,0,53,,,tulsipur sub napa city
sarada,1,52,sarada pravi,,mathagadhi rural napa
sarada ma vi,0,50,shree sarada ma vi,,chhatradev rural napa
saradha saran,2,52,,,rampur napa
saraswati,1,50,,,malarani rural napa
saraswati,1,52,,,bagnaskali rural napa
saraswati,1,52,saraswati avi,saraswoti avi,tinau rural napa
saraswati,1,50,saraswati avi sandhikharka,saraswati avi,sandhikharka napa
saraswati,1,50,saraswati pra vichhatradev,,chhatradev rural napa
saraswati,1,50,saraswati pravi,,malarani rural napa
saraswati,1,50,saraswati pravi,saraswati avi,malarani rural napa
saraswati,1,50,saraswati pravi,,bhumikasthan napa
saraswati bhawan rashtriya ma vi,0,50,saraswati bhawan ma vi,,panini rural napa
saraswati english medium vi,0,53,,,tulsipur sub napa city
saraswati ma vi,0,52,,,nisdi rural napa
saraswati ma vi,0,52,,,nisdi rural napa
saraswati ma vi,0,52,,,ribdikot rural napa
saraswati ma vi jabarkot,0,53,saraswoti ma vi jabarkot,,banglachuli rural napa
saraswati mata ma vi,0,50,saraswati mata ma vi,,malarani rural napa
saraswati,2,50,,,sandhikharka napa
saraswati,2,50,,,shitaganga napa
saraswati,2,52,saraswoti pravi,saraswoti pravi,tinau rural napa
saraswati  bachani,2,53,saraswati pravi,,banglachuli rural napa
saraswati ma vi,0,52,saraswati ma vi,,rampur napa
saraswati ma vi,0,52,saraswoti ma vi,,purbakhola rural napa
saraswati ma vi,0,52,,,tansen napa
saraswati ma vi,0,50,,,panini rural napa
saraswati ma vi,0,50,saraswati ma vi shitganga,,shitaganga napa
saraswati ma vi suryathum,0,50,shree saraswati ma vi,,chhatradev rural napa
saraswati ma vi vidyanagar,0,53,saraswoti ma vi vidyanagar,saraswoti ma vi biddhahyanagar,gadhawa rural napa
saraswoti aa bi jumlekula,0,53,saraswoti avi jumlekula,,shantinagar rural napa
saraswoti  chandanpur,1,53,,,gadhawa rural napa
saraswoti bal kalyan  marakot,2,53,,,ghorahi sub napa city
saraswoti  baghkhor,1,53,saraswoti avi,saraswoti avi baghkhor,shantinagar rural napa
saraswoti janata ma vi gangate,0,53,,,babai rural napa
saraswoti ma vi bharatarpur,0,53,,,ghorahi sub napa city
saraswoti ma vi charakmatiya,0,53,,,babai rural napa
saraswoti ma vi damargaun,0,53,saraswoti ma vi damargaun,,tulsipur sub napa city
saraswoti nath,2,52,,,tansen napa
saraswoti,2,52,,,rainadevi chhahara rural napa
saraswoti,2,52,,,tinau rural napa
saraswoti,2,52,,,mathagadhi rural napa
saraswoti,2,52,,,nisdi rural napa
saraswoti  jaljala,2,53,,,babai rural napa
saraswoti  majagaun,2,53,,,tulsipur sub napa city
saraswoti  supaila,2,53,,,gadhawa rural napa
saraswoti  tikulidamar,2,53,,,banglachuli rural napa
saraswoti  musotkhola,2,53,saraswoti pravi musotkhola,,ghorahi sub napa city
saraswoti  sukakhola,2,53,saraswoti pravi,,ghorahi sub napa city
sarawati,2,52,,,purbakhola rural napa
sarayu  bhaiskurma,1,53,,,ghorahi sub napa city
sarbajanik,2,50,,,malarani rural napa
sarbajanik ma vi,0,50,shree sarbajanik ma vi,,chhatradev rural napa
sarbodaya,1,50,sarbodaya pravi,,panini rural napa
sarbodaya  chhatradev,1,50,sarbodaya pravi chhatradev,,chhatradev rural napa
sarbodaya ma vi,0,53,sarbodaya ma vi,sarbodaya ma vi sisahaniya,rapti rural napa
sarbodaya,2,50,,,malarani rural napa
sarbodaya,2,50,,,panini rural napa
sarbodaya  budhaura,2,53,,,ghorahi sub napa city
sarbodaya  gadhawa,2,53,,,gadhawa rural napa
sarbodaya ma vi,0,52,,,tansen napa
sarswati,1,53,saraswoti avi,saraswoti avi chhotkisisahaniya,rapti rural napa
sarvajanik,2,52,sarbajanik pravi,,tansen napa
saryu ratri  surkedangi,2,53,,,ghorahi sub napa city
satbariya academy,0,53,,,lamahi napa
satpokhari ma vi,0,52,satpokhari ma vi,,mathagadhi rural napa
satya devi,1,50,satya devi pravi,,bhumikasthan napa
satya kalika,2,52,,,purbakhola rural napa
satyadevi,2,52,,,rainadevi chhahara rural napa
satyatari darshan,1,50,satyatari darshan pravi,,panini rural napa
satyawati ma vi,0,52,,,rainadevi chhahara rural napa
satyawati,2,52,,,tinau rural napa
satyawoti primary,0,52,satyawoti pravi,,purbakhola rural napa
saubhagya ma vi,0,52,,,mathagadhi rural napa
saudiyar children academy parsa,0,53,,,ghorahi sub napa city
scholar land ebs,0,53,scholar land ebs guruwagaun,,ghorahi sub napa city
vi of steam education,0,53,burn heart academy,,lamahi napa
sen ma vi,0,52,,,tansen napa
serene valley public english ma vi,0,53,serene valley public ebs,,rapti rural napa
sero devi,2,52,,,nisdi rural napa
settari balbikas kendra,0,50,,,chhatradev rural napa
shahid basanta langhali  jyamire,2,53,basanta langhali pravi jyamire,,shantinagar rural napa
shahid memorial ebs,0,50,,,chhatradev rural napa
shahid multiple campus,0,52,,,rampur napa
shahid shree lakhan thapa,2,52,shahid lakhan thapa pravi,,purbakhola rural napa
shailochaya ebs,0,52,,,tansen napa
shambhu ma vi,0,52,shambhu ma vi,,purbakhola rural napa
shankar,1,52,shankar avi,,rampur napa
shankar janasewa,2,50,,,bhumikasthan napa
shankar ma vi,0,53,shankar ma vi,shankar ma vi pipari,rapti rural napa
shankar naresh,2,52,,,rambha rural napa
shankar  karangakhola,2,53,,,rajpur rural napa
shankarjyoti,1,50,shankarjyoti avi shitganga,,shitaganga napa
shanker ma vi khardariya,0,53,,,rajpur rural napa
shanti,1,50,shanti avi shitganga,,shitaganga napa
shanti,1,50,shanti pravi,,shitaganga napa
shanti,1,50,shanti avi tikkari,,shitaganga napa
shanti ma vi,0,50,,,bhumikasthan napa
shanti ma vi,0,50,,,bhumikasthan napa
shanti ma vi,0,50,shanti ma vi,,malarani rural napa
shanti ma vi nawalpur,0,53,shanti ab nawalpur,shanti avi nawalpur,tulsipur sub napa city
shanti niketan vi,0,53,shanti niketan ebs,,ghorahi sub napa city
shanti,2,52,,,rainadevi chhahara rural napa
shanti,2,52,,,rampur napa
shanti,2,52,,,rampur napa
shanti,2,52,,,rambha rural napa
shanti,2,50,,,malarani rural napa
shanti,2,50,,,shitaganga napa
shanti,2,52,,,ribdikot rural napa
shanti sudha ebs,0,53,shanti sudha higher ebs,,ghorahi sub napa city
shantideep ebs,0,53,,,tulsipur sub napa city
sharada ma vi,0,52,,,tansen napa
sharada ma vi,0,52,,,tansen napa
sharada,1,52,sharada avi,,purbakhola rural napa
sharada,1,50,sarada pravi,,malarani rural napa
sharada,1,50,sharada pravi,sarada pravi,panini rural napa
sharada ma vi,0,52,,,ribdikot rural napa
sharada sisne ebs,0,53,,,tulsipur sub napa city
sharada viddhya mandir,0,53,sharada viddhya mandir tulsipur rakshachaur dang,,tulsipur sub napa city
shibasandhya ebs,0,50,,,panini rural napa
shibsakti  kalitara,2,53,,,babai rural napa
shikha ebs,0,53,,,tulsipur sub napa city
shikhar,1,50,shikhar avi,shikhar pravi,panini rural napa
shining star ebs,0,50,,,sandhikharka napa
shining sun beam education,0,53,,,tulsipur sub napa city
shishu niketan ebs ashwara,0,53,,,tulsipur sub napa city
shiv,2,52,,,tinau rural napa
shiva madan ma vi,0,50,,,panini rural napa
shiva,2,50,,,sandhikharka napa
shiva  simratipokhari,2,53,,,shantinagar rural napa
shiva  khada,2,53,,,banglachuli rural napa
shiva shakti,1,52,,,rampur napa
shiva shakti ma vi dhanauri,0,53,,,shantinagar rural napa
shiva shakti ma vi rajpur rm bhauwanaka,0,53,shiva shakti ma vi bhauwanaka,,rajpur rural napa
shiva shakti,2,50,,,bhumikasthan napa
shiva shankar,2,52,,,nisdi rural napa
shiva shanti,1,50,shiva shanti pravi,,malarani rural napa
shivadaha ma vi,0,50,shivadaha ma vi shitganga,,shitaganga napa
shivalaya ecd chhatradev,0,50,,,chhatradev rural napa
shivashakti ecd chhatradev,0,50,,,chhatradev rural napa
shivawani,1,52,shivawani pravi,,mathagadhi rural napa
shivdeep,2,52,,,mathagadhi rural napa
shree babai ebs,0,53,babi ebs machhai,,ghorahi sub napa city
shree ratri,1,53,shree ratri a via baibang,ratri nimavi baigang,dangisharan rural napa
shree saraswati,1,53,shree saraswati avi padampur ekali,saraswoti avi padampur ekali,dangisharan rural napa
shree  marpes,1,53,avi marpes,,banglachuli rural napa
shree aadarsha,1,50,shree aadarsha avi sandhikharka,adarsha avi,sandhikharka napa
shree adarsha,1,50,,,chhatradev rural napa
shree,1,52,avi,,tinau rural napa
shree  kakrahawa,1,53,namuna avi kakrahawa,,gadhawa rural napa
shree b p koirala ma vi bayale simtara,0,53,b p koirala ma vi,bp koirala ma vi bayalesimtara,shantinagar rural napa
shree bal bikash  chhatradev,1,50,shree bal vikash avi chhatradev,,chhatradev rural napa
shree bal vinod aa vi,0,52,shreebal vinod avi jhirubas,bal binod avi jhirubas,rainadevi chhahara rural napa
shree balkalyan aa vi balakhutti,0,53,bal kalyan avi balakhutti,,gadhawa rural napa
shree balshikshya ma vi,0,50,balshikshya ma vi,,bhumikasthan napa
shree barahaneta,1,50,barahaneta avi,,sandhikharka napa
shree,1,53,avi bankibetarpur,,dangisharan rural napa
shree,1,53,pravi malaikhola,pa ra v malaikhola,dangisharan rural napa
shree  githepani,1,53,avi githepani,nimavi githepani,ghorahi sub napa city
shree bhadrakshi devi,1,53,bhadrakshi pravi dhapkhola,,rapti rural napa
shree bhagawati,1,50,,,chhatradev rural napa
shree bhairab navadeep ma vi,0,52,,,rainadevi chhahara rural napa
shree bhanu ma vi,0,53,bhanu ma vi prasaduwa,bhanu ma vi prasaduwa,dangisharan rural napa
shree birendra ma vi,0,53,shree birendra ma vi dangisharan hekuli dang,birendra ma vi hekuli,dangisharan rural napa
shree buddha shanti samudayik viddhya mandir,0,52,buddha shanti ebs,,bagnaskali rural napa
shree chandrodaya ma vi,0,52,chandrodaya ma vi,,rampur napa
shree deuti ma vi,0,53,,,babai rural napa
shree devwani sanskrit tatha sadharan ma vi,0,52,shree devwani sanskrit tatha sadharan sec vi,devbani sanskrit and sa vi,tansen napa
shree durga,1,50,durga pravi,,sandhikharka napa
shree ganapati secondray vi,0,52,shree ganapati ma vi,ganapati ma vi,purbakhola rural napa
shree gandi,1,50,shree gandi avi shitganga,gandi pravi,shitaganga napa
shree ganga,1,50,ganga avi sandhikharka,shree ganga avi,sandhikharka napa
shree ganga basics vi,0,50,shree ganga basics vi sitganga,ganga pravi,shitaganga napa
shree ganga ma vi,0,52,ganga ma vi,ganga ma vi,rampur napa
shree ganga ma vi,0,52,ganga ma vi,,rainadevi chhahara rural napa
shree gauri,1,50,gauri pravi,,bhumikasthan napa
shree gyan jyoti,1,53,gyan jyoti avi,,lamahi napa
shree gyan jyoti prav,0,53,gyan jyoti pravi khaluwachis,,dangisharan rural napa
shree gyan jyoti  dangisharan bokati dang,2,53,gyan jyoti pravi bokati,,dangisharan rural napa
shree gyanjyoti community vi public educational guthi,0,52,gyanjyoti community vi,,bagnaskali rural napa
shree gyanodaya vi,2,53,shree gyanodaya vi,gyanodaya ebs,tulsipur sub napa city
shree jana vikas ma vi,0,52,jana bikash ma vi,,rampur napa
shree janakalyan,1,52,shree janakalyan avi,janakalyan avi,purbakhola rural napa
shree janapriya ma vi,0,52,janapriya ma vi,,purbakhola rural napa
shree janapriya ma vi,0,50,jana priya ma vi,,bhumikasthan napa
shree janashakti,1,50,jana shakti pravi,,bhumikasthan napa
shree janashanti,1,50,jana shanti pravi,,sandhikharka napa
shree janata,1,50,janata pravi,,shitaganga napa
shree janata krishna ma vi,0,50,janata krishna ma vi sandhikharka,jaanta krishna ma vi,sandhikharka napa
shree janata ma vi babarpur,0,53,shree janata avi babarpur,janata avi babarpur,babai rural napa
shree janata ma vi hansapur,0,53,janata ma vi hansapur,,babai rural napa
shree janata ma vi,0,53,janata pravi butaniya,,dangisharan rural napa
shree kaligandaki gurukulam,0,52,kaligandaki gurukulum,,rambha rural napa
shree krishna,1,50,krishna pravi,,shitaganga napa
shree krishna ma vi,0,52,,,rambha rural napa
shree laxmi ma vi,0,52,laxmi ma vi,,tansen napa
shree ma vi jajaragaun,0,53,,,ghorahi sub napa city
shree ma vi jhingni banjari,0,53,ma vi jhingni banjari,ma vi jhinganibanjari,ghorahi sub napa city
shree ma vi sonpur,0,53,,,lamahi napa
shree madhayamik vi rupakot,0,53,shree madhayamik vi,madhayamik vi rupakot,rapti rural napa
shree ma vi maurighat,0,53,ma vi maurighat,,rapti rural napa
shree mahendra naresh,2,52,mahendra naresh pravi,,mathagadhi rural napa
shree matribhumi ma,0,52,matribhumi ma vi,,purbakhola rural napa
shree modern technical future ebs,0,53,modern technical future ebs,,tulsipur sub napa city
shree ne ra devbani,1,50,ne ra devbani avi,shree ne ra devbani avi,chhatradev rural napa
shree nepal rastriya ma vi,0,50,,,chhatradev rural napa
shree parwati,1,50,parwati avi,parwati avi shitganga,shitaganga napa
shree pawar ma vi,0,50,pawar ma vi,shree pawar ma vi shitganga pawar arghakhanchi,shitaganga napa
shree rainadevi besic vi,0,52,raina devi pravi,,tansen napa
shree rambha ma vi,0,52,,,rambha rural napa
shree ratri pa ra vi,0,53,shree ratri pa ra vi simthana,ratri pravi simthana,dangisharan rural napa
shree sangam,1,50,sangam pravi,,sandhikharka napa
shree saraswati,1,50,saraswati avi,,bhumikasthan napa
shree saraswati,1,50,,,chhatradev rural napa
shree saraswati chautara ma vi,0,53,saraswoti chautara avi salliban,,tulsipur sub napa city
shree saraswati ma vi,0,50,saraswati ma vi,shree saraswati ma vi,chhatradev rural napa
shree saraswoti,1,53,saraswoti pravi mirauli,,dangisharan rural napa
shree ma vi phalkapur,0,53,shree ma vi falkapur,uchha ma vi falkapur,lamahi napa
shree ma vi saudiyar,0,53,ma vi saudiyar,,ghorahi sub napa city
shree sharada ma vi,0,50,sarada ma vi,,bhumikasthan napa
shree shiva,1,50,shree shiva avi sitganga batheni,shiva pravi,shitaganga napa
shree siddha ratnanath ma vi,0,53,shree siddha ratnanath model ma vi,,ghorahi sub napa city
shree siddheshori,1,53,siddheshori avi simalkuna,,babai rural napa
shree sita ma vi,0,52,sita ma vi,,rampur napa
shree srijana,1,52,srijana pravi,,mathagadhi rural napa
shreegaun lifevision ebs,0,53,,,dangisharan rural napa
shreejana,1,52,srijana avi,,tinau rural napa
shristi,2,52,,,nisdi rural napa
shubha darpan academy,0,53,subha darpan academy,subhadarpan academy,rapti rural napa
shubha prabhat ma vi ghorahi,0,53,,,ghorahi sub napa city
shubha sandesh shikshya sadan,0,53,,,ghorahi sub napa city
shubhatara educational academy,0,53,shubhatara educational academy,,ghorahi sub napa city
shuvatara ebs,0,53,shuvatara ebs gadhawa,,gadhawa rural napa
sibashakti  kalitara,2,53,kalitara ebs,,babai rural napa
sidda baba,1,50,sidda baba pravi,,bhumikasthan napa
sidda  hekram,2,53,,,ghorahi sub napa city
siddeswor,1,52,,,tansen napa
siddeswor mahadev,2,52,,,rainadevi chhahara rural napa
siddha academy,0,53,,,ghorahi sub napa city
siddha,1,52,siddha pravi,,mathagadhi rural napa
siddha,1,52,,,tinau rural napa
siddha gufa,2,50,,,bhumikasthan napa
siddha ma vi,0,50,siddha ma vi,,malarani rural napa
siddha ne ra ma vi,0,50,siddha ne ra ma vi,,malarani rural napa
siddha pa v,0,50,,,shitaganga napa
siddha,2,52,,,rampur napa
siddha,2,52,,,rainadevi chhahara rural napa
siddha  rapdhara,2,53,,,banglachuli rural napa
siddha prithvi janata ma vi,0,53,siddhi prithvi janata ma vi,,dangisharan rural napa
siddha ma vi,0,50,,,panini rural napa
siddhababa,1,52,siddhababa pravi,,mathagadhi rural napa
siddhartha academy ebs,0,53,siddhartha academy,siddhartha academy ebs,ghorahi sub napa city
siddhartha,1,50,siddhartha avi shitganga,,shitaganga napa
siddhartha,1,50,siddhartha pravi,,shitaganga napa
siddhartha,2,52,,,rampur napa
siddhartha,2,50,,,bhumikasthan napa
siddhartha  boldi,2,53,siddhartha pravi boldi,siddhartha pravi boldi,ghorahi sub napa city
siddhartha ma vi,0,52,sidhartha ma vi,,mathagadhi rural napa
siddhartha ma vi,0,50,siddhartha ma vi,,malarani rural napa
siddheshwor ecd,0,50,,,sandhikharka napa
siddheshwor,2,50,,,panini rural napa
siddheshwori  mulkot,2,53,,,tulsipur sub napa city
siddhi ganesh  sundarkhal,2,53,,,babai rural napa
siddhi ma vi,0,52,,,bagnaskali rural napa
siddhibinayak ebs,0,52,,,tansen napa
sidha baba academy,0,53,,,lamahi napa
sindur,1,52,,,nisdi rural napa
sirjanshil  bahun danda,1,53,nimavi bahun danda,,ghorahi sub napa city
sirjansil  hemantapur,2,53,,,tulsipur sub napa city
sishu adharshila vi,0,53,sishu adharshila ebs,,ghorahi sub napa city
sishu bodha,2,52,,,rainadevi chhahara rural napa
sishu jyoti,2,52,,,tinau rural napa
sishu kalyan,2,50,,,sandhikharka napa
sishu kalyan,2,50,,,malarani rural napa
sita,1,50,sita pravi,,panini rural napa
sita,1,50,sita pravi,,shitaganga napa
sita ma vi,0,52,sita ma vi,,bagnaskali rural napa
sitapur ebs,0,50,,,shitaganga napa
sitaram ma vi,0,52,sitaram ma vi,,rampur napa
small kids montessori,0,52,,,rampur napa
somahar,1,52,,,ribdikot rural napa
somai  bela,2,53,,,rajpur rural napa
somaithan l h academy,0,53,,,rajpur rural napa
southpoint ebs,0,53,,,ghorahi sub napa city
srijana balvatika ebs,0,53,srijana balbatika ebs,,tulsipur sub napa city
srijana,2,52,,,nisdi rural napa
srijana,2,50,,,bhumikasthan napa
srijanshil  chhote,1,53,,,tulsipur sub napa city
srijanshil  kuireni,2,53,,,babai rural napa
srinagar bigyan uchha ma vi,0,52,,,tansen napa
st capitanio ma vi,0,52,,,tansen napa
star ebs,0,53,star ebs,,ghorahi sub napa city
star summit ebs,0,53,star sumit english boarding vi paharuwa,,rapti rural napa
sthaniya,1,50,shree sthaniya avi,,chhatradev rural napa
subodh,2,52,,,rainadevi chhahara rural napa
subodhini ma vi,0,50,subodhini ma vi shitganga,,shitaganga napa
sudha  jare,2,53,,,banglachuli rural napa
sudha  rivan,2,53,,,banglachuli rural napa
sudha ma vi,0,50,sudha ma vi shitganga,,shitaganga napa
sudha ma vi,0,53,sudha ma vi jhelneta,sudha ma vi jhelneta,banglachuli rural napa
sudha shah  katkuinya,1,53,,,babai rural napa
sukreshwori  sukaura,2,53,,,tulsipur sub napa city
sun rise public ebs,0,52,,,mathagadhi rural napa
sunali  ghorahi damti dang,1,53,sunali pravi damti,,ghorahi sub napa city
sundar,1,50,sundar avi,,malarani rural napa
sundara,1,50,,,malarani rural napa
sunglow academy,0,53,,,ghorahi sub napa city
sunlight modern ma english vil,0,53,sunlight modern ma english vi,,lamahi napa
sunrise academy,0,53,,,ghorahi sub napa city
sunrise ebs,0,50,shree sunrise english boarding scchool,sunrise ebs,sandhikharka napa
sunrise english boarding ma vi,0,52,,,tansen napa
surya bal kalyan  patihalna,2,53,,,babai rural napa
surya binayak ma vi,0,53,surya binayak ma vi narti,,lamahi napa
surya jyoti,2,52,,,tansen napa
surya kiran,2,52,,,nisdi rural napa
surya ma vi,0,50,surya ma vi,surya ma vi,malarani rural napa
suryjyoti,2,53,,,babai rural napa
suryodaya,1,50,suryodaya pravi,,malarani rural napa
suryodaya,1,50,suryodaya pravi,,panini rural napa
suryodaya,2,52,,,rambha rural napa
suryodaya  bankatti,2,53,,,rajpur rural napa
suryodaya  gahatera,2,53,,,banglachuli rural napa
suvakoti  manikapur,2,53,,,tulsipur sub napa city
sworgadwari ebs,0,53,swargadwari ebs,swargadwari ebs,ghorahi sub napa city
sworgadwari prathamik tatha grihani aa vi,0,53,swargadwari pravi,swargadwari pravi pulchok bhalugang,rapti rural napa
taltung ma vi,0,52,,,ribdikot rural napa
tansen multiple campus,0,52,,,tansen napa
tarajyoti,1,50,tara jyoti pravi,,shitaganga napa
thanapati,1,50,thanapati pravi,,bhumikasthan napa
thani danda ma vi,0,52,,,tinau rural napa
thula pokhara,1,50,thula pokhara pravi,,panini rural napa
tikuligadh,2,53,tikuligad pravi,,lamahi napa
tilottama ma vi,0,52,tilottama ma vi,,tinau rural napa
tinkanya,2,52,,,purbakhola rural napa
tintiaanp,2,52,tinti aap pravi,,tansen napa
tribhuwan jana  phata,2,53,,,banglachuli rural napa
tribhuwan ma vi,0,52,,,tansen napa
tridev ebs,0,53,,,tulsipur sub napa city
trimurti himchuli ebs,0,53,,,shantinagar rural napa
trishakti,2,53,,,lamahi napa
tulashi,1,50,tulashi pravi,,panini rural napa
tulashi,1,50,tulashi pravi,,shitaganga napa
tulsi boarding ma vi,0,53,,,tulsipur sub napa city
tuni pokhara,2,50,,,sandhikharka napa
udaya,1,53,udaya primary musinaka,udaya pravi musinaka,gadhawa rural napa
udaya,2,50,,,shitaganga napa
udbuddha ma vi,0,52,udbudda ma vi,udbudda ma vi,purbakhola rural napa
ujyalo bhabisya sikshya sadan,0,53,,,rapti rural napa
unique ebs,0,50,,,sandhikharka napa
unique mid western academy,0,53,,,ghorahi sub napa city
united academy,0,53,united academy dang pvt,samrat ebs damargaun,tulsipur sub napa city
united modern academy,0,53,,,ghorahi sub napa city
united modern academy montessori vi,0,53,,,ghorahi sub napa city
valley public ebs,0,53,,,lamahi napa
valley public ebs,0,53,,,gadhawa rural napa
valley star ebs tulsipur,0,53,,,tulsipur sub napa city
valley top ebs,0,53,valley top ebs,,ghorahi sub napa city
vast vision ebs,0,50,,,sandhikharka napa
vayarsthan,2,52,,,tansen napa
ved vedang sanskrit and sadharan ma vi,0,52,,,rainadevi chhahara rural napa
vidhya kung ebs,0,53,bidhya kunja ebs dabargaun,,ghorahi sub napa city
vidhya nilkantha ma vi,0,53,,,ghorahi sub napa city
vidhya vinod ma vi,0,50,vidhya vinod ma vi,,panini rural napa
vijaya,2,52,,,rampur napa
vijaya ma vi,0,50,vijaya ma vi sandhikharka,vijaya ma vi,sandhikharka napa
vijayapur ebs,0,52,bhupusainik vijayapur ebs,,rampur napa
vishnu ma vi,0,52,bishnu ma vi,,bagnaskali rural napa
vishwa ma vi,0,50,bishwo ma vi,,bhumikasthan napa
vrindavan academy,0,52,,,tansen napa
wisdom ebs,0,52,,,tansen napa
yakata,1,50,yakata pravi chhatradev,,chhatradev rural napa
yashodhara,1,50,,,bhumikasthan napa
yogheswor,1,52,yogheswor pravi,,mathagadhi rural napa
youba,2,52,,,tansen napa
yug jyoti,1,50,yug jyoti pravi,,shitaganga napa
yugbodh  sunpatharinaka,1,53,yugbodh pravi sunpatharinaka,,rajpur rural napa
yuwa barsha ma vi,0,52,,,tinau rural napa
yuwabarsha janata ravichitra ma vi,0,50,yuwabarsha janata ravichitra ma vi sandhikharka,yubabarsha janta rabi chitra ma vi,sandhikharka napa
zenith ebs,0,50,,,sandhikharka napa
aa chhumchaur,0,63,pravi chhumchaur,,patrasi rural napa
adarsha  kumakh basnetjyula salyan,1,66,adarsha avi basnetjyula kumakh salyan,,kumakh rural napa
kholegaun,1,63,,,tila rural napa
luma,1,63,,,patrasi rural napa
all equal ebs dhoreni,0,66,,,kalimati rural napa
amar,1,66,amar pravi,amar pravi kafalpani,bangad kupinde napa
amar prakash,2,66,amar prakash pravi githachaur,amar prakash pravi,bangad kupinde napa
amar sahid gangalal,1,66,amar sahid gangalal pravi panikhola,amar sahid gangalal pravi,bangad kupinde napa
ambar,1,66,,,chhatreshwori rural napa
andha binasini,2,66,andha binasini pravi basneura,andha binasini pravi,bangad kupinde napa
andhanasak,1,66,andhanasak avi,,darma rural napa
annapurna ma vi,0,63,annapurna avi,,hima rural napa
antarastriya yuwabarsa  nayawan,2,66,,,kalimati rural napa
araniko ma vi kotnaula kumakh salyan,0,66,,,kumakh rural napa
ashok,2,63,,,chandannath napa
asia international ebs,0,63,,,chandannath napa
bal bikas,1,66,bal bikas pravi,,siddha kumakh rural napa
bal bikash  kumakh salyan,1,66,bal bikash pravi,,kumakh rural napa
bal jagrit  okhreni,1,66,balkalyan pravi okhreni,,bagchaur napa
bal jagrit  bahunchar kumakh salyan,1,66,,,kumakh rural napa
bal jyoti,1,66,bal jyoti pravi patke,bal jyoti pravi,bangad kupinde napa
bal kalyan,1,66,bal kalyan pravi simtigaira,bal kalyan pravi,bangad kupinde napa
bal kalyan,1,66,bal kalyan pravi,,tribeni rural napa
bal kalyan,1,66,bal kalyan avi,,siddha kumakh rural napa
bal kalyan  kumakh salyan,1,66,bal kalyan a vikumakh salyan,bal kalyan pravi,kumakh rural napa
bal kalyan  kumakh timele salyan,1,66,bal kalyan pravi,,kumakh rural napa
bal kalyan,2,66,,,darma rural napa
bal kalyan  hiwalcha,2,66,,,sharada napa
bal kalyan,2,66,,,kumakh rural napa
bal kalyan vi kumakh jayapokhari salyan,0,66,bal kalyan pravi,,kumakh rural napa
bal mandir,2,63,,,chandannath napa
bal saraswati,1,66,bal saraswati pravi pakhapani,bal saraswati pravi,bangad kupinde napa
bal udhyan  karenji,1,66,baludhyan pravi,,siddha kumakh rural napa
balbakesh center danibhada,0,63,,,tila rural napa
balgyanodaya,1,66,balgyanodaya avi kaphalgaira,,darma rural napa
baljyoti bbk,0,63,,,sinja rural napa
balkalyan pramary vi,0,66,balkalyan pravi chalaunepani,,sharada napa
balkalyan ma vi,0,66,balkalyan ma vi bhubantakuri,,darma rural napa
ballila,1,66,ballila pravi deuli,ballila pravi,bangad kupinde napa
