school_id,school_1,school_id_B,name,district_id,district_id,Matched_District,root_school_name,School_name_transliterated,School_level,school_levels,School_name,Fuzzy_match_score,Match_Type
1339,राष्ट्रिय आवि जलेश्वर न पा बेला महोत्तरी,15027,rastriya adharbhut v,22,11,mahottari,rastriya,rashtriya,आवि,avi,राष्ट्रिय,2.5,"District: no match, School level: complete, Root name: complete"
1340,पदम प्रकाश मावि धापाखेल ललितपुर,34793,padma prakash ma v,25,25,lalitpur,padma prakash ma vi,padama prakasha,मावि,,पदम प्रकाश,2.5,"District: complete, School level: no match, Root name: complete"
1342,रा प्रावि गोठश्वर चितवन,14948,ram  primary school,29,2,chitwan,ram,ra,प्रावि,pravi,रा,2.5,"District: no match, School level: complete, Root name: complete"
1341,नेपाल निमावि नवलपरासी,22817,nepal basic school,48,16,nawalparasi,nepal,nepala,निमावि,avi,नेपाल,2.0,"District: no match, School level: no match, Root name: complete"
1344,घारी निमावि लिग्रिचीर बझाङ,7999,dhari basic school,71,71,bajhang,dhari,ghari,निमावि,avi,घारी,2.5,"District: complete, School level: no match, Root name: complete"
1343,गुञ्जनगर मावि भरतपुर म न पा चितवन,3716,basic school tungara,29,29,chitwan,tungara,gu~njanagara,मावि,avi,गुञ्जनगर,1.5,"District: complete, School level: no match, Root name: partial"
1345,जनकल्याण आवि बझाङ,71589,jana kalyan basic school,71,71,bajhang,jana kalyan,janakalyana,आवि,avi,जनकल्याण,3.0,"District: complete, School level: complete, Root name: complete"
1346,बाध भैरव प्रावि मकवानपुर,3374,bagh batsala pra v,28,28,makwanpur,bagh batsala,badha bhairava,प्रावि,pravi,बाध भैरव,2.0,"District: complete, School level: complete, Root name: partial"
1347,कालिदेवी मावि वुखेल ललितपुर,33087,kali devi basic school,25,25,lalitpur,kali devi,kalidevi,मावि,avi,कालिदेवी,2.5,"District: complete, School level: no match, Root name: complete"
1348,मनकामना आवि कुसुमटार मकवानपुर,13826,manakamana basic school,28,12,makwanpur,manakamana,manakamana,आवि,avi,मनकामना,2.5,"District: no match, School level: complete, Root name: complete"
1349,चित्रकुमारी प्रावि ललितपुर,31435,chitra kumari pra v,25,25,lalitpur,chitra kumari,chitrakumari,प्रावि,pravi,चित्रकुमारी,3.0,"District: complete, School level: complete, Root name: complete"
1350,ज्योती प्रावि गुल्मी,12910,jyoti pra v,51,8,gulmi,jyoti,jyoti,प्रावि,pravi,ज्योती,2.5,"District: no match, School level: complete, Root name: complete"
1351,महेन्द्र प्रावि बझाङ,13741,mahendra pra v,71,11,bajhang,mahendra,mahendra,प्रावि,pravi,महेन्द्र,2.5,"District: no match, School level: complete, Root name: complete"
1352,मदन आश्रित सम्झान आवि डडेल्धुरा,7734,bp basic school parashuram 12ampani,73,73,dadeldhura,bp  parashuram ampani,madana ashrita samjhana,आवि,avi,मदन आश्रित सम्झान,2.0,"District: complete, School level: complete, Root name: partial"
1353,पुर्णिमा प्रावि चारपाला दरबार देविस्थान गुल्मी,35264,purna pra v,51,33,gulmi,purna,purnima,प्रावि,pravi,पुर्णिमा,2.5,"District: no match, School level: complete, Root name: complete"
1354,दुर्गा प्रावि बझाङ,11499,durga pra v,71,6,bajhang,durga,durga,प्रावि,pravi,दुर्गा,2.5,"District: no match, School level: complete, Root name: complete"
1355,महादेव आवि बड्डिज्यावन बझाङ,72470,mahadev aa  v,71,71,bajhang,mahadev,mahadeva,आवि,avi,महादेव,3.0,"District: complete, School level: complete, Root name: complete"
1356,ेदेवेश्वरी निमावि बझाङ,31754,dupcheshwori ni ma v,71,34,bajhang,dupcheshwori,edeveshvari,निमावि,nimavi,ेदेवेश्वरी,1.5,"District: no match, School level: complete, Root name: partial"
1357,फुल्चोकी आवि विशंखुनारायण ललितपुर,35017,phulchowki basic school,25,25,lalitpur,phulchowki,phulchoki,आवि,avi,फुल्चोकी,3.0,"District: complete, School level: complete, Root name: complete"
1358,पथप्रदर्शक मावि वडिखेल ललितपुर,34962,patha pradarshak  ma vi,25,25,lalitpur,patha pradarshak ma vi,pathapradarshaka,मावि,,पथप्रदर्शक,2.5,"District: complete, School level: no match, Root name: complete"
1360,सरस्वती प्रावि रुपाकोट गुल्मी,54918,saraswati pra v,51,51,gulmi,saraswati,sarasvati,प्रावि,pravi,सरस्वती,3.0,"District: complete, School level: complete, Root name: complete"
1359,विज्ञान प्रभा आवि इकुडोल ललितपुर,32741,jana prabhat basic school,25,26,lalitpur,jana prabhat,vij~nana prabha,आवि,avi,विज्ञान प्रभा,2.5,"District: no match, School level: complete, Root name: complete"
1362,बाघभैरव प्रावि भट्टेडाडा ललितपुर,3381,bagh bhairab pra v,25,27,lalitpur,bagh bhairab,baghabhairava,प्रावि,pravi,बाघभैरव,2.5,"District: no match, School level: complete, Root name: complete"
1361,दिपक मावि गुल्मी,41119,dipak basic school,51,36,gulmi,dipak,dipaka,मावि,avi,दिपक,2.0,"District: no match, School level: no match, Root name: complete"
1363,बाशुदेवी मावि कैलाली,2495,basudev pra v,76,18,kailali,basudev,bashudevi,मावि,pravi,बाशुदेवी,2,"District: no match, School level: no match, Root name: complete"
1364,शिवशंकर मावि गुल्मी,24156,shiva shankar basic school,51,17,gulmi,shiva shankar,shivashamkara,मावि,avi,शिवशंकर,2,"District: no match, School level: no match, Root name: complete"
1365,जनता मावि कैलाली,71623,janaekta primary school,76,76,kailali,janaekta,janata,मावि,pravi,जनता,2.5,"District: complete, School level: no match, Root name: complete"
1366,वासुदेवी मावि कैलाली,2495,basudev pra v,76,18,kailali,basudev,vasudevi,मावि,pravi,वासुदेवी,2.0,"District: no match, School level: no match, Root name: complete"
1368,शारदा मावि ध न पा कैलाली,15350,sarada adharbhut school,76,1,kailali,sarada,sharada,मावि,avi,शारदा,2.0,"District: no match, School level: no match, Root name: complete"
1367,का रा ल मावि कैलाली,794,anugraha basic school,76,76,kailali,anugraha,ka ra la,मावि,avi,का रा ल,1.5,"District: complete, School level: no match, Root name: partial"
1369,ज्ञानोदय आवि रितौदी जोहाङ्ग गुल्मी,12788,janodaya  basic school,51,1,gulmi,janodaya,j~nanodaya,आवि,avi,ज्ञानोदय,2.5,"District: no match, School level: complete, Root name: complete"
1370,सत्य निमावि बझाङ,2484,basic school satas,71,18,bajhang,satas,satya,निमावि,avi,सत्य,2.0,"District: no match, School level: no match, Root name: complete"
1371,सुर्योदय प्रावि बझाङ,74458,suryodaya pra v,71,71,bajhang,suryodaya,suryodaya,प्रावि,pravi,सुर्योदय,3.0,"District: complete, School level: complete, Root name: complete"
1372,आदर्श आवि सिरानचोक गा पा जौबारी गोरखा,412,adarsha basic school,37,37,gorkha,adarsha,adarsha,आवि,avi,आदर्श,3.0,"District: complete, School level: complete, Root name: complete"
1373,शक्ति प्रावि ह्यलल्चोक गोर्खा,43587,shakti pra v,37,37,gorkha,shakti,shakti,प्रावि,pravi,शक्ति,3.0,"District: complete, School level: complete, Root name: complete"
1374,गणेश मावि पिपलधारा गुल्मी,51447,ganesh basic school,51,51,gulmi,ganesh,ganesha,मावि,avi,गणेश,2.5,"District: complete, School level: no match, Root name: complete"
1375,जनज्योति आवि हस्तिचौर गुल्मी,52024,jana jyoti adharbhut vidyalaya,51,51,gulmi,jana jyoti,janajyoti,आवि,avi,जनज्योति,3.0,"District: complete, School level: complete, Root name: complete"
1376,जन आवि गुल्मी,52333,janata  basic school,51,51,gulmi,janata,jana,आवि,avi,जन,3.0,"District: complete, School level: complete, Root name: complete"
1377,नवज्योती आवि गुल्मी,53888,nawa jyoti adharbhut vidyalaya,51,51,gulmi,nawa jyoti,navajyoti,आवि,avi,नवज्योती,3.0,"District: complete, School level: complete, Root name: complete"
