school_id_A,school_id_B,root_school_name_A,root_school_old_name2_B,school_level_A,school_level_old_name2_B,district_A,district_B,Fuzzy_match_score,Match_Type
18761,44371,surya jyoti,suryajyoti,mavi,avi,nawalparasi,nawalpur,2.0,"District: no match, School level: no match, Root name: complete"
18763,4527,dhara,bharatpuri,mavi,mavi,baglung,baglung,2.0,"District: complete, School level: complete, Root name: partial"
18765,15818,lakshmi,shiksha premi,avi,avi,tanahun,bhojpur,1.5,"District: no match, School level: complete, Root name: partial"
18766,23753,rashtriya,rastriya,pravi,pravi,tanahun,siraha,2.5,"District: no match, School level: complete, Root name: complete"
18767,71846,jyoti,jyoti,pravi,pravi,tanahun,darchula,2.5,"District: no match, School level: complete, Root name: complete"
18769,12937,kyamane chapathoka,kakani  chuladhunga,pravi,pravi,tanahun,udayapur,1.5,"District: no match, School level: complete, Root name: partial"
18770,11934,shrrri~nga,him ganga,mavi,mavi,tanahun,solukhumbu,1.5,"District: no match, School level: complete, Root name: partial"
18771,43801,buchakhani,bhanu sanskrit,mavi,mavi,tanahun,tanahun,2.0,"District: complete, School level: complete, Root name: partial"
18772,15706,sharadashiksha sadana,shahid sukraraj,nimavi,nimavi,tanahun,panchthar,1.5,"District: no match, School level: complete, Root name: partial"
18773,143,shamkara,adarsha,pravi,pravi,tanahun,sunsari,1.5,"District: no match, School level: complete, Root name: partial"
18777,3607,bala shiksha niketana,balsakshar  mungredobhan,nimavi,nimavi,tanahun,sindhuli,1.5,"District: no match, School level: complete, Root name: partial"
18779,22,,,nimavi,,rautahat,rautahat,2.5,"District: complete, School level: no match, Root name: complete"
18780,22,,,pravi,,rautahat,rautahat,2.5,"District: complete, School level: no match, Root name: complete"
18781,36206,valachan,bal chetana,pravi,pravi,kavrepalanchok,kavrepalanchok,2.0,"District: complete, School level: complete, Root name: partial"
18782,36233,bagadevi,ban devi,mavi,mavi,kavrepalanchok,kavrepalanchok,2.0,"District: complete, School level: complete, Root name: partial"
18783,36206,baga bhairava,bal chetana,pravi,pravi,kavrepalanchok,kavrepalanchok,2.0,"District: complete, School level: complete, Root name: partial"
18786,14554,pala~nchoka bhagavati,panchawti  khasibas,mavi,mavi,kavrepalanchok,udayapur,1.5,"District: no match, School level: complete, Root name: partial"
18789,31768,siddheshvari,dhwarpaleshwar,nimavi,nimavi,kavrepalanchok,kavrepalanchok,2.0,"District: complete, School level: complete, Root name: partial"
18787,1305,devishvari,bageshwori,avi,avi,kavrepalanchok,sankhuwasabha,1.5,"District: no match, School level: complete, Root name: partial"
18790,165,narayani vidyamandira,adarsha bidya mandir  pathakgaun,mavi,mavi,bhaktapur,sankhuwasabha,1.5,"District: no match, School level: complete, Root name: partial"
18793,11600,gajuri pimda,gairi gaun,pravi,pravi,dhading,taplejung,1.5,"District: no match, School level: complete, Root name: partial"
18794,12517,siddhi janakalyana rashtriya,jana kalyan,avi,avi,bhaktapur,bhojpur,1.5,"District: no match, School level: complete, Root name: partial"
18795,1723,basu,bhanu,mavi,mavi,bhaktapur,jhapa,1.5,"District: no match, School level: complete, Root name: partial"
18796,1278,ra,atmara,pravi,pravi,chitwan,dhankuta,1.5,"District: no match, School level: complete, Root name: partial"
18799,3860,bhanu,bhanu,nimavi,mavi,chitwan,chitwan,2.5,"District: complete, School level: no match, Root name: complete"
18800,12517,janapriya rashtiya,jana kalyan,avi,avi,chitwan,bhojpur,1.5,"District: no match, School level: complete, Root name: partial"
18802,43230,rashtriya,rastriya,avi,avi,mahottari,nawalpur,2.5,"District: no match, School level: complete, Root name: complete"
18801,1278,ra,atmara,pravi,pravi,chitwan,dhankuta,1.5,"District: no match, School level: complete, Root name: partial"
18804,34840,naya.n kirana,pancha kanya,mavi,mavi,bhaktapur,bhaktapur,2.0,"District: complete, School level: complete, Root name: partial"
18803,15359,ra,sarada,nimavi,nimavi,chitwan,dhankuta,1.5,"District: no match, School level: complete, Root name: partial"
18805,36752,kirana,kirantar,mavi,pravi,chitwan,chitwan,2.5,"District: complete, School level: no match, Root name: complete"
18806,1586,buddha shanti,bouddhasthani,mavi,pravi,chitwan,solukhumbu,2.0,"District: no match, School level: no match, Root name: complete"
18808,31722,pandavanagara,diwanagar,avi,avi,chitwan,chitwan,2.0,"District: complete, School level: complete, Root name: partial"
18807,1278,ra,atmara,pravi,pravi,chitwan,dhankuta,1.5,"District: no match, School level: complete, Root name: partial"
18810,23753,rashtriya,rastriya,pravi,pravi,chitwan,siraha,2.5,"District: no match, School level: complete, Root name: complete"
18809,33415,kavilasa,kabilas,mavi,mavi,chitwan,chitwan,2.0,"District: complete, School level: complete, Root name: partial"
18812,24241,,,avi,avi,kalikot,sarlahi,2.5,"District: no match, School level: complete, Root name: complete"
18811,13970,churtumukhi,murkuchi,mavi,mavi,chitwan,udayapur,1.5,"District: no match, School level: complete, Root name: partial"
18813,143,ganesha rashtiya,adarsha,pravi,pravi,chitwan,sunsari,1.5,"District: no match, School level: complete, Root name: partial"
18815,35,ratishya,patiehani,pravi,pravi,chitwan,chitwan,2.0,"District: complete, School level: complete, Root name: partial"
18816,1278,ra,atmara,pravi,pravi,chitwan,dhankuta,1.5,"District: no match, School level: complete, Root name: partial"
18817,1278,ra,atmara,pravi,pravi,chitwan,dhankuta,1.5,"District: no match, School level: complete, Root name: partial"
18818,15706,shri kota,shahid sukraraj,nimavi,nimavi,khotang,panchthar,1.5,"District: no match, School level: complete, Root name: partial"
18820,312,,,mavi,,chitwan,chitwan,2.5,"District: complete, School level: no match, Root name: complete"
18819,16359,santhali,santhal,avi,pravi,chitwan,morang,2.0,"District: no match, School level: no match, Root name: complete"
18821,37099,ijara,sitamai,pravi,pravi,dhading,dhading,2.0,"District: complete, School level: complete, Root name: partial"
18822,1278,ra,atmara,pravi,pravi,chitwan,dhankuta,1.5,"District: no match, School level: complete, Root name: partial"
18823,15583,sarasvati,saraswati,mavi,mavi,bhaktapur,bhojpur,2.5,"District: no match, School level: complete, Root name: complete"
18825,22,,,mavi,,rautahat,rautahat,2.5,"District: complete, School level: no match, Root name: complete"
18828,24241,,,avi,avi,chitwan,sarlahi,2.5,"District: no match, School level: complete, Root name: complete"
18829,23753,rashtriya,rastriya,pravi,pravi,chitwan,siraha,2.5,"District: no match, School level: complete, Root name: complete"
18831,312,,,nimavi,,chitwan,chitwan,2.5,"District: complete, School level: no match, Root name: complete"
18830,1278,ra,atmara,pravi,pravi,chitwan,dhankuta,1.5,"District: no match, School level: complete, Root name: partial"
18834,3886,chanaure ra,bhim chandra,pravi,pravi,chitwan,chitwan,2.0,"District: complete, School level: complete, Root name: partial"
18832,1278,ra,atmara,pravi,pravi,chitwan,dhankuta,1.5,"District: no match, School level: complete, Root name: partial"
18835,23753,rashtiya,rastriya,pravi,pravi,chitwan,siraha,2.5,"District: no match, School level: complete, Root name: complete"
18836,1278,ra,atmara,pravi,pravi,chitwan,dhankuta,1.5,"District: no match, School level: complete, Root name: partial"
18839,22974,sarasvati rashtiya,newalal rastriya,pravi,pravi,mahottari,mahottari,2.0,"District: complete, School level: complete, Root name: partial"
18837,1278,ra,atmara,pravi,pravi,chitwan,dhankuta,1.5,"District: no match, School level: complete, Root name: partial"
18843,43230,rashtriya,rastriya,avi,avi,chitwan,nawalpur,2.5,"District: no match, School level: complete, Root name: complete"
18842,21989,tinadhara pathashala sarlahi,madarsha faijane aala hajrat balganga harion,,,sarlahi,sarlahi,1.5,"District: complete, School level: no match, Root name: partial"
18846,21,,,avi,,parsa,parsa,2.5,"District: complete, School level: no match, Root name: complete"
18847,36217,bala bodha,bal ujjwol,mavi,mavi,makwanpur,makwanpur,2.0,"District: complete, School level: complete, Root name: partial"
18848,63130,janajivana,jana jivan,mavi,mavi,chitwan,kalikot,2.5,"District: no match, School level: complete, Root name: complete"
18849,312,,,nimavi,,chitwan,chitwan,2.5,"District: complete, School level: no match, Root name: complete"
18851,24241,,,avi,avi,chitwan,sarlahi,2.5,"District: no match, School level: complete, Root name: complete"
18850,1278,ra,atmara,pravi,pravi,chitwan,dhankuta,1.5,"District: no match, School level: complete, Root name: partial"
18852,1278,ra,atmara,pravi,pravi,chitwan,dhankuta,1.5,"District: no match, School level: complete, Root name: partial"
18856,1278,ra,atmara,pravi,pravi,chitwan,dhankuta,1.5,"District: no match, School level: complete, Root name: partial"
18857,3223,madhavapura,annapurna,mavi,mavi,chitwan,chitwan,2.0,"District: complete, School level: complete, Root name: partial"
18860,1278,ra,atmara,pravi,pravi,bara,dhankuta,1.5,"District: no match, School level: complete, Root name: partial"
18861,1425,bala kumari kanya,bal sansar,mavi,mavi,bara,dhankuta,1.5,"District: no match, School level: complete, Root name: partial"
18862,1278,ra,atmara,pravi,pravi,chitwan,dhankuta,1.5,"District: no match, School level: complete, Root name: partial"
18863,16407,bairiya,bairiya,mavi,mavi,bardiya,morang,2.5,"District: no match, School level: complete, Root name: complete"
18864,1743,durga bhavani ra,bhat bhateni,pravi,pravi,chitwan,sankhuwasabha,1.5,"District: no match, School level: complete, Root name: partial"
18865,43230,rashtriya,rastriya,avi,avi,bhaktapur,nawalpur,2.5,"District: no match, School level: complete, Root name: complete"
18866,1278,ra,atmara,pravi,pravi,chitwan,dhankuta,1.5,"District: no match, School level: complete, Root name: partial"
18867,43230,rashtriya,rastriya,avi,avi,chitwan,nawalpur,2.5,"District: no match, School level: complete, Root name: complete"
18868,312,,,nimavi,,chitwan,chitwan,2.5,"District: complete, School level: no match, Root name: complete"
18869,24241,,,avi,avi,chitwan,sarlahi,2.5,"District: no match, School level: complete, Root name: complete"
18870,35538,shri,shajapur,mavi,mavi,chitwan,chitwan,2.0,"District: complete, School level: complete, Root name: partial"
18872,312,,,mavi,,chitwan,chitwan,2.5,"District: complete, School level: no match, Root name: complete"
18871,1278,ra,atmara,pravi,pravi,chitwan,dhankuta,1.5,"District: no match, School level: complete, Root name: partial"
18873,1278,ra,atmara,pravi,pravi,chitwan,dhankuta,1.5,"District: no match, School level: complete, Root name: partial"
18874,1278,ra,atmara,pravi,pravi,chitwan,dhankuta,1.5,"District: no match, School level: complete, Root name: partial"
18876,62220,ne ra,nera,pravi,pravi,chitwan,dailekh,2.5,"District: no match, School level: complete, Root name: complete"
18877,36713,phulpi~nakota,phikal,mavi,mavi,sindhupalchok,sindhuli,1.5,"District: no match, School level: complete, Root name: partial"
18878,35972,lakshmidevi,seti devi,pravi,pravi,sindhupalchok,sindhupalchok,2.0,"District: complete, School level: complete, Root name: partial"
18879,32184,jayavageshvari,gunjanagar,mavi,mavi,sindhupalchok,chitwan,1.5,"District: no match, School level: complete, Root name: partial"
18881,36626,shri balamiki,maha laxmi,nimavi,nimavi,kavrepalanchok,lalitpur,1.5,"District: no match, School level: complete, Root name: partial"
18882,14674,shanti bhairava,pathibhara,avi,avi,bhaktapur,jhapa,1.5,"District: no match, School level: complete, Root name: partial"
18883,33713,limva,lingwa,pravi,pravi,dolakha,dolakha,2.0,"District: complete, School level: complete, Root name: partial"
18884,24264,virendra,birendra,mavi,avi,dolakha,rautahat,2.0,"District: no match, School level: no match, Root name: complete"
18885,319,,,pravi,,bhaktapur,bhaktapur,2.5,"District: complete, School level: no match, Root name: complete"
18886,15901,shri nageshvari,sirise ahale,nimavi,nimavi,bhaktapur,udayapur,1.5,"District: no match, School level: complete, Root name: partial"
18888,72111,kanya,kanya,mavi,mavi,bhaktapur,bajhang,2.5,"District: no match, School level: complete, Root name: complete"
18890,31593,devi,devi,nimavi,mavi,bhaktapur,bhaktapur,2.5,"District: complete, School level: no match, Root name: complete"
18892,3599,bala shiksha sadana,bal mikeshwor,avi,avi,bhaktapur,bhaktapur,2.0,"District: complete, School level: complete, Root name: partial"
18895,61507,kalidevi,kaldevi,mavi,pravi,lalitpur,humla,2.0,"District: no match, School level: no match, Root name: complete"
18896,61507,kalidevi,kaldevi,pravi,pravi,kanchanpur,humla,2.5,"District: no match, School level: complete, Root name: complete"
18897,36464,vidharthi niketana,jangyan niketan,mavi,mavi,bhaktapur,nuwakot,1.5,"District: no match, School level: complete, Root name: partial"
18900,22,,,mavi,,rautahat,rautahat,2.5,"District: complete, School level: no match, Root name: complete"
18901,21349,juddha namuna,janata,mavi,mavi,rautahat,rautahat,2.0,"District: complete, School level: complete, Root name: partial"
18902,22,,,mavi,,rautahat,rautahat,2.5,"District: complete, School level: no match, Root name: complete"
18904,54001,nepala rashtiya,nepal rastriya,nimavi,avi,bara,bardiya,2.0,"District: no match, School level: no match, Root name: complete"
18905,22974,nepala rashtriya,newalal rastriya,pravi,pravi,bara,mahottari,2.5,"District: no match, School level: complete, Root name: complete"
18906,2960,gauri shamkara,gauri shankar,nimavi,pravi,bara,sarlahi,2.0,"District: no match, School level: no match, Root name: complete"
18907,12414,janakalyana,jana kalyan,pravi,pravi,bara,khotang,2.5,"District: no match, School level: complete, Root name: complete"
18908,143,nepala rashtiraya,adarsha,pravi,pravi,bara,sunsari,1.5,"District: no match, School level: complete, Root name: partial"
18910,54072,nepala rashtriya,nepal rastriya,mavi,mavi,bara,rolpa,2.5,"District: no match, School level: complete, Root name: complete"
18909,12615,anupadipani,janatani,mavi,mavi,bara,khotang,1.5,"District: no match, School level: complete, Root name: partial"
18911,24631,nagaula,manaharwa,mavi,mavi,bara,bara,2.0,"District: complete, School level: complete, Root name: partial"
18913,62220,ne ra,nera,pravi,pravi,parsa,dailekh,2.5,"District: no match, School level: complete, Root name: complete"
18914,73004,ne ra,ne ra,mavi,mavi,parsa,baitadi,2.5,"District: no match, School level: complete, Root name: complete"
18915,63095,durga,durga,mavi,mavi,rautahat,kalikot,2.5,"District: no match, School level: complete, Root name: complete"
18916,22,,,pravi,,rautahat,rautahat,2.5,"District: complete, School level: no match, Root name: complete"
18917,22,,,mavi,,rautahat,rautahat,2.5,"District: complete, School level: no match, Root name: complete"
18918,22,,,mavi,,rautahat,rautahat,2.5,"District: complete, School level: no match, Root name: complete"
18922,20,,,pravi,,sarlahi,sarlahi,2.5,"District: complete, School level: no match, Root name: complete"
18921,21645,jana seva,janta,mavi,mavi,sarlahi,sarlahi,2.0,"District: complete, School level: complete, Root name: partial"
18924,11297,deurali,deurali,avi,pravi,siraha,sankhuwasabha,2.0,"District: no match, School level: no match, Root name: complete"
18923,11751,suryodaya bala,gram baba,pravi,pravi,sarlahi,morang,1.5,"District: no match, School level: complete, Root name: partial"
18926,14499,pa.nchakumara,pancha kanya,nimavi,nimavi,sarlahi,panchthar,1.5,"District: no match, School level: complete, Root name: partial"
18927,54072,nepala rashtiya,nepal rastriya,mavi,mavi,bara,rolpa,2.5,"District: no match, School level: complete, Root name: complete"
18928,15396,sarasvati,saraswati,pravi,pravi,bara,sankhuwasabha,2.5,"District: no match, School level: complete, Root name: complete"
18929,62245,nepala rashtiya,nepal rastriya,pravi,pravi,bara,jajarkot,2.5,"District: no match, School level: complete, Root name: complete"
18930,62245,nepala rashtiya,nepal rastriya,pravi,pravi,bara,jajarkot,2.5,"District: no match, School level: complete, Root name: complete"
18931,2959,goairi shamkara,gauri shankar  bidyanagar,mavi,mavi,bara,bara,2.0,"District: complete, School level: complete, Root name: partial"
18932,12420,jana samudayika,jana premi,mavi,mavi,bara,udayapur,1.5,"District: no match, School level: complete, Root name: partial"
18933,54072,nepala rashtriya,nepal rastriya,mavi,mavi,bara,rolpa,2.5,"District: no match, School level: complete, Root name: complete"
18936,11038,surajidevi,champadevi,mavi,mavi,parsa,okhaldhunga,1.5,"District: no match, School level: complete, Root name: partial"
18938,24166,ramasakhi mohita simha janata,sivan funiya devi janta,mavi,mavi,sarlahi,sarlahi,2.0,"District: complete, School level: complete, Root name: partial"
18941,24539,mahavira nepala rashtriya,shree nepal rastriya,mavi,mavi,bara,bara,2.0,"District: complete, School level: complete, Root name: partial"
18942,36233,banadevi,ban devi,pravi,mavi,kathmandu,kavrepalanchok,2.0,"District: no match, School level: no match, Root name: complete"
18944,33072,kalikadevi,kalika devi,mavi,pravi,kathmandu,makwanpur,2.0,"District: no match, School level: no match, Root name: complete"
18946,22655,narayana,narayan,avi,mavi,kathmandu,sarlahi,2.0,"District: no match, School level: no match, Root name: complete"
18947,1278,ra,atmara,pravi,pravi,dhanusha,dhankuta,1.5,"District: no match, School level: complete, Root name: partial"
18948,23753,rashtriya,rastriya,pravi,pravi,dhanusha,siraha,2.5,"District: no match, School level: complete, Root name: complete"
18949,1314,bhairavanatha,baijanath baijani,pravi,pravi,kathmandu,udayapur,1.5,"District: no match, School level: complete, Root name: partial"
18953,15484,kabherasthali,saraswti,nimavi,nimavi,kathmandu,panchthar,1.5,"District: no match, School level: complete, Root name: partial"
18952,11071,ranidevi kathamadaum,chandi danda,,pravi,kathmandu,taplejung,1.0,"District: no match, School level: no match, Root name: partial"
18954,12679,mahendra vala,janta kalyan,nimavi,nimavi,kathmandu,ilam,1.5,"District: no match, School level: complete, Root name: partial"
18956,13251,lakshmi,koshi,mavi,mavi,bhojpur,sunsari,1.5,"District: no match, School level: complete, Root name: partial"
18958,12517,lakshminarayana,jana kalyan,avi,avi,bhojpur,bhojpur,2.0,"District: complete, School level: complete, Root name: partial"
18957,12183,savela,jalpa,mavi,mavi,bhojpur,okhaldhunga,1.5,"District: no match, School level: complete, Root name: partial"
18959,1685,navarduga,bhaldhunga,mavi,mavi,bhojpur,sunsari,1.5,"District: no match, School level: complete, Root name: partial"
18960,11073,janodaya,chandika,mavi,pravi,bhojpur,bhojpur,1.5,"District: complete, School level: no match, Root name: partial"
18961,12517,janakalyana,jana kalyan,nimavi,avi,bhojpur,bhojpur,2.5,"District: complete, School level: no match, Root name: complete"
18962,11073,chandravati,chandika,pravi,pravi,bhojpur,bhojpur,2.0,"District: complete, School level: complete, Root name: partial"
18965,14449,pamchakanya,pancha kanya,mavi,pravi,bhojpur,bhojpur,2.5,"District: complete, School level: no match, Root name: complete"
18963,2465,shri,haripur,pravi,pravi,siraha,siraha,2.0,"District: complete, School level: complete, Root name: partial"
18969,143,sarashvati,adarsha,pravi,pravi,bhojpur,sunsari,1.5,"District: no match, School level: complete, Root name: partial"
18975,14449,pa~nchakanya,pancha kanya,mavi,pravi,bhojpur,bhojpur,2.5,"District: complete, School level: no match, Root name: complete"
18982,55483,janaseva,janasewa,nimavi,pravi,bhojpur,rolpa,2.0,"District: no match, School level: no match, Root name: complete"
18983,15583,sarasvati,saraswati,nimavi,mavi,bhojpur,bhojpur,2.5,"District: complete, School level: no match, Root name: complete"
18986,11733,shamkharani,golma rani,pravi,pravi,bhojpur,bhojpur,2.0,"District: complete, School level: complete, Root name: partial"
18987,16422,shanti,shanti,mavi,pravi,saptari,morang,2.0,"District: no match, School level: no match, Root name: complete"
18990,16478,simheshvari,simheswari,mavi,nimavi,bhojpur,taplejung,2.0,"District: no match, School level: no match, Root name: complete"
18991,15789,vidhdeshvara,sharada,mavi,mavi,bajura,sankhuwasabha,1.5,"District: no match, School level: complete, Root name: partial"
18992,12517,lala janakalyana,jana kalyan,avi,avi,jhapa,bhojpur,1.5,"District: no match, School level: complete, Root name: partial"
18993,11102,shadeshvara,chandreshwori,pravi,pravi,bhojpur,bhojpur,2.0,"District: complete, School level: complete, Root name: partial"
18995,11835,mahendrodaya,gyanodaya u,mavi,mavi,bhojpur,sunsari,1.5,"District: no match, School level: complete, Root name: partial"
18996,16748,sarasvati devi,singha devi,pravi,pravi,bhojpur,bhojpur,2.0,"District: complete, School level: complete, Root name: partial"
19000,17,prajatrantra,ratmate,nimavi,nimavi,bhojpur,udayapur,1.5,"District: no match, School level: complete, Root name: partial"
19001,16748,sarasvati devi,singha devi,pravi,pravi,bhojpur,bhojpur,2.0,"District: complete, School level: complete, Root name: partial"
19006,11071,maherandradoya,chandi danda,pravi,pravi,bhojpur,taplejung,1.5,"District: no match, School level: complete, Root name: partial"
19007,31343,chandikadevi,chandi devi,pravi,pravi,bhojpur,dhading,2.5,"District: no match, School level: complete, Root name: complete"
19008,16341,virata,ratna,pravi,pravi,morang,morang,2.0,"District: complete, School level: complete, Root name: partial"
19011,36880,siddheshvari,sidheshwari,pravi,pravi,bhojpur,sindhuli,2.5,"District: no match, School level: complete, Root name: complete"
19012,15789,vidyeshvara,sharada,mavi,mavi,bhojpur,sankhuwasabha,1.5,"District: no match, School level: complete, Root name: partial"
19017,14449,panchakanya,pancha kanya,mavi,pravi,bhojpur,bhojpur,2.5,"District: complete, School level: no match, Root name: complete"
19015,14459,pamchayata dantakali,panchakanya  sisneri,mavi,mavi,sunsari,okhaldhunga,1.5,"District: no match, School level: complete, Root name: partial"
19022,13407,mahalakshmi,laxmi,mavi,mavi,morang,morang,2.0,"District: complete, School level: complete, Root name: partial"
19023,32879,toshramakhola,budunakhola,pravi,pravi,sindhuli,sindhuli,2.0,"District: complete, School level: complete, Root name: partial"
19026,114,valakhu,lekhgau,pravi,pravi,okhaldhunga,udayapur,1.5,"District: no match, School level: complete, Root name: partial"
19027,13226,yogisthana,kisan,avi,avi,okhaldhunga,morang,1.5,"District: no match, School level: complete, Root name: partial"
19029,52209,j~nanajyoti,janajyoti,nimavi,nimavi,okhaldhunga,bardiya,2.5,"District: no match, School level: complete, Root name: complete"
19028,1733,pokhara,bharati,pravi,pravi,okhaldhunga,jhapa,1.5,"District: no match, School level: complete, Root name: partial"
19031,1299,mahadevasthana,badadanda,nimavi,nimavi,okhaldhunga,okhaldhunga,2.0,"District: complete, School level: complete, Root name: partial"
19030,1156,ramave,ambar,pravi,pravi,okhaldhunga,morang,1.5,"District: no match, School level: complete, Root name: partial"
19033,12615,janata,janatani,mavi,mavi,udayapur,khotang,2.5,"District: no match, School level: complete, Root name: complete"
19032,1305,jayashvari,bageshwori,avi,avi,okhaldhunga,sankhuwasabha,1.5,"District: no match, School level: complete, Root name: partial"
19034,63130,janajaivana,jana jivan,mavi,mavi,okhaldhunga,kalikot,2.5,"District: no match, School level: complete, Root name: complete"
19035,61174,j~nana prakasha,jana prakash,avi,pravi,okhaldhunga,kalikot,2.0,"District: no match, School level: no match, Root name: complete"
19038,2144,murtimaheshvara,dumari shiva than,pravi,pravi,dhankuta,saptari,1.5,"District: no match, School level: complete, Root name: partial"
19040,11934,chinta~na,him ganga,mavi,mavi,dhankuta,solukhumbu,1.5,"District: no match, School level: complete, Root name: partial"
19045,52096,janakalyana,jana kalyan,mavi,mavi,siraha,banke,2.5,"District: no match, School level: complete, Root name: complete"
19041,1278,munamadana,atmara,pravi,pravi,dhankuta,dhankuta,2.0,"District: complete, School level: complete, Root name: partial"
19046,14532,lakshmi,panchami,pravi,pravi,dhankuta,dhankuta,2.0,"District: complete, School level: complete, Root name: partial"
19047,143,divyashvari,adarsha,pravi,pravi,dhankuta,sunsari,1.5,"District: no match, School level: complete, Root name: partial"
19050,32871,chinta~na,chaukitar,nimavi,nimavi,dhankuta,sindhuli,1.5,"District: no match, School level: complete, Root name: partial"
19051,12949,kaku,kalika,nimavi,nimavi,solukhumbu,okhaldhunga,1.5,"District: no match, School level: complete, Root name: partial"
19053,11693,gupteshvara,ghodamara,avi,avi,lalitpur,jhapa,1.5,"District: no match, School level: complete, Root name: partial"
19054,1419,varagachi,bal pragati,pravi,pravi,khotang,ilam,1.5,"District: no match, School level: complete, Root name: partial"
19059,12320,jivana jyoti khota~na,jana chetana,,pravi,khotang,khotang,1.5,"District: complete, School level: no match, Root name: partial"
19060,15053,shri bastipura,rasuwa,mavi,mavi,siraha,udayapur,1.5,"District: no match, School level: complete, Root name: partial"
19065,24476,mithila,mithila  kachuri,avi,avi,dhanusha,dhanusha,2.0,"District: complete, School level: complete, Root name: partial"
19071,1278,balaka,atmara,pravi,pravi,dhankuta,dhankuta,2.0,"District: complete, School level: complete, Root name: partial"
19074,36870,rama,ram,nimavi,avi,tehrathum,kathmandu,2.0,"District: no match, School level: no match, Root name: complete"
19075,15305,ranipokhari,sanischare,pravi,pravi,tehrathum,tehrathum,2.0,"District: complete, School level: complete, Root name: partial"
19076,16389,sarasvi,saraswati,mavi,mavi,tehrathum,tehrathum,2.0,"District: complete, School level: complete, Root name: partial"
19078,1144,kashinatha,amar singh,nimavi,avi,tehrathum,tehrathum,1.5,"District: complete, School level: no match, Root name: partial"
19080,1314,vidyasrrijanatmaka,baijanath baijani,pravi,pravi,ilam,udayapur,1.5,"District: no match, School level: complete, Root name: partial"
19082,11091,chuhanadamda,chandra surya,pravi,pravi,ilam,ilam,2.0,"District: complete, School level: complete, Root name: partial"
19083,1606,mittoka,dumrithumka,pravi,pravi,ilam,udayapur,1.5,"District: no match, School level: complete, Root name: partial"
19085,15988,bhagavati,bhagawati,nimavi,nimavi,ilam,panchthar,2.5,"District: no match, School level: complete, Root name: complete"
19084,12679,janaka,janta kalyan,nimavi,nimavi,ilam,ilam,2.0,"District: complete, School level: complete, Root name: partial"
19091,16161,jyoti,jyoti,nimavi,mavi,ilam,jhapa,2.0,"District: no match, School level: no match, Root name: complete"
19090,1685,bauddhadhama,bhaldhunga,mavi,mavi,ilam,sunsari,1.5,"District: no match, School level: complete, Root name: partial"
19096,17447,yuvavarsha,yuwabarsa,mavi,mavi,ilam,ilam,2.0,"District: complete, School level: complete, Root name: partial"
19097,13380,gamgadevi,laxmi devi,pravi,pravi,ilam,ilam,2.0,"District: complete, School level: complete, Root name: partial"
19098,11091,rashtiraya,chandra surya,nimavi,pravi,ilam,ilam,1.5,"District: complete, School level: no match, Root name: partial"
19100,1635,sagara,bhagawati,avi,avi,ilam,jhapa,1.5,"District: no match, School level: complete, Root name: partial"
19102,1723,bhanu,bhanu,mavi,mavi,ilam,jhapa,2.5,"District: no match, School level: complete, Root name: complete"
19101,16794,cha.nya devi,singha devi,mavi,mavi,ilam,ilam,2.0,"District: complete, School level: complete, Root name: partial"
19105,16460,simha basantadevi,singha basanta,avi,avi,ilam,ilam,2.0,"District: complete, School level: complete, Root name: partial"
19103,11091,ratna sudhara,chandra surya,avi,pravi,ilam,ilam,1.5,"District: complete, School level: no match, Root name: partial"
19107,15818,shishuseva,shiksha premi,avi,avi,ilam,bhojpur,1.5,"District: no match, School level: complete, Root name: partial"
19109,11794,gupha,gurans,avi,avi,ilam,khotang,1.5,"District: no match, School level: complete, Root name: partial"
19115,14499,pamchakanya,pancha kanya,nimavi,nimavi,ilam,panchthar,2.5,"District: no match, School level: complete, Root name: complete"
19112,11424,purvakshitija,dipendra smriti,pravi,pravi,ilam,sunsari,1.5,"District: no match, School level: complete, Root name: partial"
19117,12414,janakalyana,jana kalyan,pravi,pravi,ilam,khotang,2.5,"District: no match, School level: complete, Root name: complete"
19119,24186,dashanimai rashtriya,shree rastriya  bahnaha,pravi,pravi,saptari,saptari,2.0,"District: complete, School level: complete, Root name: partial"
19121,13081,padma,kamana,pravi,pravi,ilam,ilam,2.0,"District: complete, School level: complete, Root name: partial"
19123,2136,mauje janata,mainatar,pravi,pravi,siraha,siraha,2.0,"District: complete, School level: complete, Root name: partial"
19126,55569,mahendra,mahendra,pravi,pravi,ilam,kapilbastu,2.5,"District: no match, School level: complete, Root name: complete"
19127,11077,bhanudaya,chandra jyoti,pravi,pravi,ilam,ilam,2.0,"District: complete, School level: complete, Root name: partial"
19129,15442,sarasvati,saraswati,nimavi,pravi,ilam,ilam,2.5,"District: complete, School level: no match, Root name: complete"
19128,11116,vidyodaya,chandrodaya,pravi,pravi,ilam,khotang,1.5,"District: no match, School level: complete, Root name: partial"
19131,15307,sahavira,sankalpa,pravi,pravi,ilam,ilam,2.0,"District: complete, School level: complete, Root name: partial"
19130,1577,lakshmi adarsha,akaha,nimavi,nimavi,ilam,sunsari,1.5,"District: no match, School level: complete, Root name: partial"
19133,16121,kisana janahita,janta,avi,avi,ilam,ilam,2.0,"District: complete, School level: complete, Root name: partial"
19134,13081,lakshmibhavana,kamana,pravi,pravi,ilam,ilam,2.0,"District: complete, School level: complete, Root name: partial"
