school_id_B,root_school_name_B,school_level_B,root_school_old_name1_B,root_school_old_name2_B,school_level_old_name2_B,school_level_old_name1_B,district_B,Fuzzy_match_score
14680,pathshala english boarding school,,,,,,morang,
14681,pati,pravi,,,,,taplejung,
14682,patidanda,mavi,patidanda,,,nimavi,taplejung,
14683,patkaru,avi,patkaru,,,avi,khotang,
14684,patle,mavi,patle,,,mavi,okhaldhunga,
14685,patle,avi,patle,,,pravi,solukhumbu,
14686,patlepani,avi,patlepani  sahidbhumi dhakuta,patlepani,avi,avi,dhankuta,
14687,patna devi,avi,patanadevi,,,pravi,okhaldhunga,
14688,pavitra,pravi,,,,,khotang,
14689,peace and heart english boarding school,,,,,,sunsari,
14690,peace buddha jyoti academy,,peace buddha jyoti academy gadhi sunsari,,,,sunsari,
14691,peace garden model school,,,,,,jhapa,
14692,peace zone awasiya  vidyalaya,mavi,,,,,sunsari,
14693,peace zone international academy,,peace zone ebs,,,,udayapur,
14694,peaceful english boarding school,,peaceful ebs,,,,sunsari,
14695,peaceland national academy,,,,,,ilam,
14696,pearl academy,,,,,,jhapa,
14697,pearl academy english school,,,,,,morang,
14698,peeyoush choodamani bal sanskriti academy,,,,,,udayapur,
14699,pelmang,avi,pelmang nima v,,,,solukhumbu,
14700,pelung,avi,pelung,,,pravi,khotang,
14701,pema chholing,avi,pema choling,,,pravi,solukhumbu,
14702,pema chholing gumba,,,,,,solukhumbu,
14703,pema choling gumba,,,,,,solukhumbu,
14704,pema namding gumba,,,,,,solukhumbu,
14705,people's academy,,elite homes itahari,,,,sunsari,
14706,peoples english school,,,,,,taplejung,
14707,perfect academy,,,,,,sunsari,
14708,phakchuwa,avi,phakchuwa,,,pravi,panchthar,
14709,phakphok,avi,phakphok,,,pravi,ilam,
14710,phaksib,avi,faksib,,,nimavi,dhankuta,
14711,phaktanglung,avi,phaktalung,,,pravi,taplejung,
14712,phaktanglung,avi,phaktanglung,,,pravi,panchthar,
14713,phaktanglung education foundation,,phaktalung education foundation,,,,jhapa,
14714,phaktanglung,pravi,,,,,panchthar,
14715,phalalung ebs,,,,,,panchthar,
14716,phalam khani,pravi,,,,,solukhumbu,
14717,phalante,mavi,phalate,,,mavi,ilam,
14718,phalgu nanda,avi,phalgu nanda,,,pravi,panchthar,
14719,phalgu nanda,avi,phalgu nanda,,,pravi,panchthar,
14720,phalgunanda,avi,phalgu nanda,,,pravi,panchthar,
14721,phalgunanda  b s,mavi,phalgunanda awasiya boarding school,,,,ilam,
14722,phali panche,avi,phali panche,,,avi,bhojpur,
14723,phalidansinghjor,avi,phalidansinghjor,,,pravi,bhojpur,
14724,phaplu community,mavi,,,,,solukhumbu,
14725,phaudar sthan  gadhi sunsari,avi,,,,,sunsari,
14726,phewa english boarding school,,phewa eng boarding school,fewa eng boarding,,,morang,
14727,phidim,mavi,phidim,,,mavi,panchthar,
14728,phikuwa khola,avi,phikuwa khola,,,pravi,panchthar,
14729,phoenix english school,,phoenix ebs,,,,jhapa,
14730,phonic montessori,,,,,,jhapa,
14731,phorche,avi,phorche,,,pravi,solukhumbu,
14732,phuguwa,avi,phuguwa,,,nimavi,taplejung,
14733,phulbari  surat,avi,phulbari,,,pravi,morang,
14734,phulbari eng boarding school,,,,,,morang,
14735,phulbari namuna,pravi,,,,,ilam,
14736,phulbari,pravi,,,,,panchthar,
14737,phulbari,pravi,phulbari,,,pravi,okhaldhunga,
14738,phulbari,mavi,phulbari,,,mavi,jhapa,
14739,phulgachhi believers english school,,phulachhi believers english school,believers ebs,,,jhapa,
14740,phulmati,mavi,phulmati,phulmati uchcha,mavi,mavi,okhaldhunga,
14741,phumbcha gumba,,,,,,solukhumbu,
14742,phungling,avi,phungling,,,pravi,taplejung,
14743,phungphunge,pravi,phungphunge,,,pravi,taplejung,
14744,pike,mavi,,,,,solukhumbu,
14745,pikey phapre,avi,pike fapre,pike fapre ba,,avi,okhaldhunga,
14746,pikhuwa,pravi,,,,,bhojpur,
14747,pindeshwar sanskrit  bidhyalaya,mavi,,,,,sunsari,
14748,pindeshwor mahadev,avi,pindeshwor,,,pravi,morang,
14749,pindeshwori,avi,pindeshwori,,,pravi,panchthar,
14750,pingdanda,avi,ping danda,,,pravi,jhapa,
14751,pink lotus english school sunsari,pravi,laxmi memorial english school,,,,sunsari,
14752,pinnacle gyan mandir,,pinakal gyanmandir ebs,,,,morang,
14753,pipal danda devisthan,mavi,,,,,khotang,
14754,pipalbot,avi,pipalbot,,,pravi,solukhumbu,
14755,pipalbote,avi,pipalbote,,,pravi,taplejung,
14756,pipaldada,avi,pipaldada,,,avi,khotang,
14757,pipaldada,pravi,,,,,khotang,
14758,pipaldanda,pravi,pipal danda,,,pravi,dhankuta,
14759,pipaltar adhar vhut,,pipaltar,,,avi,khotang,
14760,pipleshwori,pravi,,,,,taplejung,
14761,pokhari,avi,pokhari,,,pravi,taplejung,
14762,pokhari,avi,pokhari,,,pravi,ilam,
14763,pokhari,avi,pokhari,,,nimavi,okhaldhunga,
14764,pokhari,mavi,pokhari,,,mavi,tehrathum,
14765,pole star academy english school,,polstar academic school,,,,dhankuta,
14766,polstar  english boarding school,mavi,,,,,morang,
14767,popti bhanjyang,pravi,,,,,sankhuwasabha,
14768,popular academy,,,,,,sunsari,
14769,popular english school,,,,,,morang,
14770,porakmi,avi,porakmi,,,pravi,taplejung,
14771,pothiya,pravi,,,,,morang,
14772,ahale,pravi,,,,,udayapur,
14773,banketar,pravi,,,,,udayapur,
14774,bhanjyangkharka,pravi,,,,,sankhuwasabha,
14775,deuraje,pravi,,,,,udayapur,
14776,dhappar,pravi,,,,,udayapur,
14777,dhauri saraswati,pravi,,,,,udayapur,
14778,jagirvitta,pravi,,,,,udayapur,
14779,kamalpur,pravi,,,,,morang,
14780,katunjebabala,pravi,,,,,udayapur,
14781,pingdanda,pravi,,,,,sankhuwasabha,
14782,ramche,pravi,,,,,udayapur,
14783,timnahi,pravi,,,,,udayapur,
14784,toribari,pravi,,,,,udayapur,
14785,chisapani,pravi,chisapani,,,pravi,udayapur,
14786,kalikhola limptar,pravi,kalikhola limptar,,,pravi,udayapur,
14787,gijingchaur,pravi,gijingchaur,,,pravi,udayapur,
14788,jhankribari,pravi,jhankribari,,,pravi,udayapur,
14789,prabhakari  pokhare,mavi,parvakari  pokhare,parvakari  pokhare,mavi,mavi,udayapur,
14790,prabhat bidhya mandir,,,,,,sunsari,
14791,prabhat english boarding school,,prabhat ebs,,,,sankhuwasabha,
14792,prabhat english boarding school,,,,,,udayapur,
14793,prabhat kiran ebs,,,,,,ilam,
14794,prabhat  vidhyalaya,mavi,pra vat,pra vat,mavi,mavi,sankhuwasabha,
14795,prabhat namuna babike,,,,,,morang,
14796,prabhat,pravi,,,,,tehrathum,
14797,prabhat  english boarding school dharan,mavi,prabhat ebs,,,,sunsari,
14798,prabhu,avi,prabhu,,,pravi,okhaldhunga,
14799,prabodh,mavi,,,,,ilam,
14800,prabuddha,pravi,,,,,sankhuwasabha,
14801,prabuddha uchcha,mavi,,,,,okhaldhunga,
14802,pragati  english boarding school arjundhara,mavi,pragati ebs,,,,jhapa,
14803,pragati,mavi,pragati,,,mavi,jhapa,
14804,pragatishil,pravi,,,,,taplejung,
14805,pragatisil,mavi,,,,,morang,
14806,pragna education foundation,,,,,,jhapa,
14807,pragyan academy,,pragya academy,,,,jhapa,
14808,prajatantra,avi,prajatantra,,,pravi,bhojpur,
14809,prajatantra,mavi,prajatantra,,,mavi,morang,
14810,prajatantra,mavi,prajatantra,,,mavi,bhojpur,
14811,prajatantra,pravi,,,,,tehrathum,
14812,prajatantra,pravi,,,,,bhojpur,
14813,prajatantra,pravi,,,,,bhojpur,
14814,prajatantra,pravi,,,,,bhojpur,
14815,prajatantra,pravi,,,,,khotang,
14816,prajatantra,pravi,,,,,khotang,
14817,prajita education academy,,prajita educational academy,,,,jhapa,
14818,prajjwol collegiate academy,,,,,,jhapa,
14819,prajna sadan,mavi,pragya sadan ebs,,,,ilam,
14820,prakash kafle  sisauli,avi,prakash kafle  sisauli,prakash kafle,pravi,pravi,udayapur,
14821,prakash memorial english school,,,,,,morang,
14822,prakash muni english school,,prakash muni ebs,,,,ilam,
14823,prakash  fakuwa,pravi,prakash,,,pravi,sankhuwasabha,
14824,prakash,mavi,prakash uchcha,,,mavi,sunsari,
14825,prakash sunil,pravi,,,,,sunsari,
14826,prakasheshwar  siddhakali,avi,prakasheshwor,,,pravi,sankhuwasabha,
14827,prakashpur dover english academy,,prakashpur dover english academy academy,prakashpur dover english academy,,,sunsari,
14828,prashanti education foundation,,prasanti ebs,,,,jhapa,
14829,pratibha boarding school,,pratibha boarding school urlabari,pratibha boarding school,,,morang,
14830,pratibha english boarding school,,pratibha ebs,,,,tehrathum,
14831,pratibha english,mavi,,,,,jhapa,
14832,pratibha,pravi,,,,,khotang,
14833,pratiman,pravi,pratiman,,,pravi,dhankuta,
14834,prativa namuna  arjundhara,mavi,pratibha namuna ebs,,,,jhapa,
14835,pravat kiran english school,,prabhat kiran,,,mavi,morang,
14836,precious academy,,,,,,sunsari,
14837,prelude ebl,,,,,,dhankuta,
14838,premier global school,,r k ebs,,,,sunsari,
14839,prerana awasiya school,,prarana awasiya school,,,,sunsari,
14840,prime rose academy,,,,,,jhapa,
14841,prithivi adharboot vidayalaya,,prithvi,,,pravi,sankhuwasabha,
14842,prithvi adharvut viddyalay,,prithvi,,,avi,jhapa,
14843,prithvi jaya,avi,prithvi jaya,,,pravi,bhojpur,
14844,prithvi,mavi,prithvi,,,mavi,khotang,
14845,prithvi narayan,pravi,,,,,panchthar,
14846,prithvi narayan,pravi,,,,,jhapa,
14847,prithvi,pravi,,,,,taplejung,
14848,prithvi,pravi,,,,,khotang,
14849,prithvi,pravi,prithvi,,,pravi,khotang,
14850,prithvi,mavi,prithvi,,,mavi,taplejung,
14851,prithvi,mavi,prithvi,,,mavi,jhapa,
14852,progress boarding school,,,,,,morang,
14853,public,avi,public,,,pravi,tehrathum,
14854,public  chhathar tehrathum,avi,public,,,pravi,tehrathum,
14855,public central english school,,public centrel ebs,,,,morang,
14856,public,mavi,public,,,mavi,sunsari,
14857,public,mavi,public,,,mavi,morang,
14858,public  vidyalaya phusre dharan,mavi,public  vidyalaya phusre,public u  phusre,mavi,mavi,sunsari,
14859,public prathmik vidhyalaya,,public prathmik vidhyalaya,public,pravi,,morang,
14860,public,mavi,public,,,mavi,morang,
14861,puhatu janajyoti,mavi,pahantu jana jyoti,,,mavi,jhapa,
14862,puilung,pravi,,,,,khotang,
14863,pulsan montessori,,,,,,sunsari,
14864,puma english boarding school,,puma ebs,,,,udayapur,
14865,pumari kuntika,pravi,,,,,sankhuwasabha,
14866,punasthapit,pravi,,,,,khotang,
14867,punnyamata,mavi,punyamata uchcha,,,mavi,okhaldhunga,
14868,punya,mavi,punya,,,mavi,dhankuta,
14869,punya smarika,avi,punya smarika ni,,,nimavi,ilam,
14870,punyahari sansrit gurukul bedbdhyasram,,,,,,sankhuwasabha,
14871,purana gaun,pravi,,,,,tehrathum,
14872,purba kshitiz,avi,purba kshitiz,,,pravi,bhojpur,
14873,purba kshitiz,pravi,,,,,ilam,
14874,purbakshitz academy,,,,,,morang,
14875,purbanchal ebss,,purbanchal ebs,,,,jhapa,
14876,purbanchal  itahari,mavi,,,,,sunsari,
14877,purbanchal vidhya sadan boarding school,,purwanchal vidya sadan,,,mavi,morang,
14878,purna,avi,purna,,,pravi,panchthar,
14879,purna devi,pravi,,,,,sunsari,
14880,purna jyoti,avi,purna jyoti,purna jyoti,pravi,avi,ilam,
14881,purna smarak,mavi,purna smarak,,,mavi,ilam,
14882,purneswar gurukul bidhyalaya,,,,,,sankhuwasabha,
14883,purnima ebs,,,,,,sunsari,
14884,purvanchal montessori english school,,,,,,jhapa,
14885,purwa english boarding school,,purbanchal english boarding school,,,,sunsari,
14886,purwanchal academy,,,,,,morang,
14887,purwanchal alma mater home,,purwanchal alma miter home ebs,,,,morang,
14888,purwanchal bahira bidyalaya,,purwanchal bahira bidhyalaya,purbanchal bahira bidhyalaya,,,sunsari,
14889,purwanchal english boarding school,,purbanchal ebs,,,,jhapa,
14890,purwanchal gyanchakshu vidyalaya,,purwanchal gyanchakshu bidhyalaya,purbanchal gyan chachchhu bidhyalay,,,sunsari,
14891,purwanchal public school,,purwanchal public academy,,,,morang,
14892,pushpalal,avi,pushpalal,,,pravi,okhaldhunga,
14893,pushpanjali shishu batika residental,mavi,pushpanjali english school,,,,udayapur,
14894,puspa,pravi,puspa pra,,,,bhojpur,
14895,puspa sadan ebs,,,,,,jhapa,
14896,puwamai,pravi,,,,,ilam,
14897,pyang,mavi,pyang,,,mavi,ilam,
14898,pyauli basic ebs,,pyauli ebs,pyauli ebs,,,bhojpur,
14899,quest english boarding school,,,,,,morang,
14900,r k memorial academy,,,,,,ilam,
14901,r k sunrise ebs,,,,,,morang,
14902,rabeshwor,avi,rabeshwor,,,pravi,bhojpur,
14903,rabikala,mavi,,,,,taplejung,
14904,rachana academy,,,,,,jhapa,
14905,rachana,avi,rachana,,,pravi,bhojpur,
14906,radha krishna,pravi,radha krishna,,,pravi,dhankuta,
14907,radha krishna bhupalman singh karki,mavi,,,,,morang,
14908,radha krishna gyankunj,,,,,,sunsari,
14909,radha krishna,mavi,,,,,khotang,
14910,radha krishna,pravi,,,,,morang,
14911,radha krishna,pravi,radha krishna,,,pravi,morang,
14912,radha krishna,pravi,radha krishna,,,pravi,morang,
14913,radha krishna sanskrit ved bidhayashram,,radha krishna sanskrit bed bidhayashram,,,,sunsari,
14914,radha nagar,avi,radha nagar,radha nagar,pravi,avi,jhapa,
14915,radhakrishan bed bidhya ashram,,,,,,morang,
14916,radhakrishna,mavi,radha krishna,,,mavi,bhojpur,
14917,radharaman bed bedanga pathsala,,,,,,morang,
14918,radhika,pravi,,,,,taplejung,
14919,radhika,mavi,radhika  urlabari,radhika,mavi,mavi,morang,
14920,radhika,mavi,radhika,,,mavi,morang,
14921,raghupati,avi,raghupati,,,avi,morang,
14922,rahamaniya madrassa,,,,,,morang,
14923,raiyan national school,,,,,,sunsari,
14924,raj dev,pravi,,,,,dhankuta,
14925,raj vidhya kendra school,,,,,,sunsari,
14926,rajabas english boarding school,,rajabash ebs lower,,,mavi,sunsari,
14927,rajajee ramjee mahato das,mavi,rajaji ramji mahato,,,mavi,sunsari,
14928,rajaji,avi,rajaji adharbhut,rajaji,pravi,,sunsari,
14929,rajaji english boarding school,,,,,,sunsari,
14930,rajaji english boarding school,,,,,,sunsari,
14931,rajaji  hattisar,pravi,,,,,udayapur,
14932,rajarani,avi,raja rani,,,pravi,taplejung,
14933,rajarani,avi,rajarani,rajarani,avi,avi,sankhuwasabha,
14934,rajdev academy,,,,,,sunsari,
14935,rajdevi  sanuwa suknahi,avi,rajdevi  sanuwa,,,pravi,udayapur,
14936,rajeshwori,avi,rajeshwori,,,pravi,taplejung,
14937,rajeshwori,pravi,,,,,sunsari,
14938,rajghat,avi,rajghat  urlabari,rajghat,avi,avi,morang,
14939,rajshree  kolte,avi,rajashree  kolte,,,nimavi,udayapur,
14940,rajvidya academy,,,,,,sunsari,
14941,rajya laxmi,mavi,rajya laxmi,rajyalaxmi,mavi,mavi,okhaldhunga,
14942,rajyalaxmi  unbu,mavi,rajyalaxmi,rajyalaxmi,mavi,mavi,okhaldhunga,
14943,rakasni  sisuwa,avi,rakasni  sisuwa,,,nimavi,udayapur,
14944,raktamala,avi,raktamala,,,pravi,bhojpur,
14945,raktamala,avi,raktamala,,,pravi,okhaldhunga,
14946,raktamala,pravi,,,,,okhaldhunga,
14947,raktamala  shughare,pravi,raktamala,,,pravi,udayapur,
14948,ram,pravi,ram,,,pravi,dhankuta,
14949,ram dhuni english boarding school,,ram dhuni ebs,,,,sunsari,
14950,ram dhuni  vidhyalaya,mavi,ram dhuni u,,,mavi,sunsari,
14951,ram dhuni,pravi,,,,,sunsari,
14952,ram janaki,avi,ram janaki,,,pravi,jhapa,
14953,ram janaki,avi,ram janaki,,,pravi,jhapa,
14954,ram janaki,avi,,,,,morang,
14955,ram janaki,avi,,,,,udayapur,
14956,ram janaki,avi,ram janaki,,,pravi,sunsari,
14957,ram janaki,avi,,,,,sunsari,
14958,ram janaki  motigada,mavi,ram janaki,,,mavi,udayapur,
14959,ram janaki,pravi,,,,,morang,
14960,ram janaki,pravi,,,,,sunsari,
14961,ram janaki,pravi,,,,,sunsari,
14962,ram janaki,pravi,,,,,sunsari,
14963,ram janaki,pravi,ram janaki,,,pravi,morang,
14964,ram janaki,pravi,ram janaki,,,pravi,morang,
14965,ram janaki thatha rameshor sanskrit gurukul,,,,,,jhapa,
14966,ram laxman,avi,ram laxman,,,pravi,sunsari,
14967,ram nakshadi pal,pravi,,,,,sunsari,
14968,ram,pravi,,,,,taplejung,
14969,ram,pravi,,,,,morang,
14970,ram prasad smriti,avi,ram prasad smriti,,,pravi,bhojpur,
14971,ram sanskrit  aatharai khelpur,mavi,ram sanskrit,ram sanskrit,mavi,mavi,tehrathum,
14972,ram,mavi,ram,,,mavi,dhankuta,
14973,ram,mavi,ram  rambazzar,ram,mavi,mavi,dhankuta,
14974,ram,mavi,ram,,,mavi,dhankuta,
14975,ram,mavi,ram  ganeshtar,ram  ganeshtar mahalaxmi dhankuta,mavi,mavi,dhankuta,
14976,ram sita,avi,,,,,sunsari,
14977,ram sita,avi,ram sita,ram sita,pravi,avi,sunsari,
14978,ram sita u,mavi,,,,,sunsari,
14979,ram thala,avi,ram thala,,,pravi,tehrathum,
14980,rama bindhyabasini gurukul,,,,,,jhapa,
14981,ramailo baljagat english boarding school,,,,,,morang,
14982,ramailo jyoti,avi,,,,,solukhumbu,
14983,ramana,avi,ramana,,,pravi,khotang,
14984,ramban,avi,shree ramban,ramban,pravi,avi,sunsari,
14985,rambeni,avi,rambeni,,,nimavi,dhankuta,
14986,rambir,avi,rambir,,,pravi,morang,
14987,ramche grambikash,avi,grambikas,,,pravi,okhaldhunga,
14988,ramche niketan,mavi,rmche niketan,,,mavi,khotang,
14989,ramdhuni adarsh vidhyalaya,,,,,,sunsari,
14990,rameshwar,mavi,rameshwor,,,mavi,sankhuwasabha,
14991,rameshwor gurukulum,,,,,,ilam,
14992,rameswor,pravi,,,,,jhapa,
14993,ramite,pravi,,,,,sankhuwasabha,
14994,ramjanaki,avi,ramjanaki,ram janaki,avi,avi,morang,
14995,ramjanki,avi,ramjanki,,,avi,morang,
14996,ramnagar,avi,ram nagar,,,pravi,jhapa,
14997,ramnawami,mavi,ramnawami,,,mavi,dhankuta,
14998,rampur,avi,rampur,,,avi,solukhumbu,
14999,rampur,mavi,,,,,morang,
15000,rampur,pravi,,,,,khotang,
15001,rampur public academy,,,,,,udayapur,
15002,ramsmiriti,avi,,,,,morang,
15003,ramtara ebs,,,,,,panchthar,
15004,rana devi,avi,rana devi,,,pravi,sunsari,
15005,ranabir bidya mandir,,,,,,morang,
15006,ranapal,avi,ranpal,ranpal,avi,avi,morang,
15007,rancha,pravi,,,,,morang,
15008,randal,avi,randal,,,avi,tehrathum,
15009,rangadip,mavi,rangadeep,,,mavi,okhaldhunga,
15010,rani,avi,rani,,,pravi,taplejung,
15011,rani,avi,rani,rani,pravi,pravi,morang,
15012,rani dhunga,pravi,,,,,sankhuwasabha,
15013,rani pokhari,avi,rani pokhari,,,pravi,tehrathum,
15014,raniban,avi,raniban,,,pravi,taplejung,
15015,raniban,pravi,,,,,okhaldhunga,
15016,raniban sahakari ebs,,,,,,okhaldhunga,
15017,ranidhunga  phukam,avi,ranidhunga,,,pravi,sankhuwasabha,
15018,ranigaun,avi,ranigaun,,,pravi,panchthar,
15019,ranipokhari,avi,ranipokhari n,,,avi,morang,
15020,ranjanadevi,avi,ranjanadevi,,,nimavi,okhaldhunga,
15021,ranjani academic english teaching school,,,,,,morang,
15022,rapid learning english school,,rappid learning english school,,,,sunsari,
15023,rastra premi,mavi,,,,,ilam,
15024,rastranirman,mavi,rastranirman,rastranirman  ratuwamai morang,mavi,mavi,morang,
15025,rastriya,mavi,rastriya u,,,mavi,sunsari,
15026,rastriya aadarsha bidhya mandir ebs,,,,,,morang,
15027,rastriya,avi,,,,,sunsari,
15028,rastriya,avi,rastriya,,,avi,ilam,
15029,rastriya,avi,rastriya,,,avi,ilam,
15030,rastriya,avi,rastriya,,,pravi,ilam,
15031,rastriya,avi,rastriya,,,pravi,ilam,
15032,rastriya,avi,rastiya,,,avi,ilam,
15033,rastriya,avi,rastriya,rastriya,avi,avi,sunsari,
15034,rastriya,avi,rastriya adharbhut vidlaya,rastriya,nimavi,,sunsari,
15035,rastriya,avi,rastriya,,,avi,khotang,
15036,rastriya  rural municipality,avi,rastriya,,,pravi,sunsari,
15037,rastriya bijaya,mavi,,,,,jhapa,
15038,rastriya divyashwori,pravi,,,,,tehrathum,
15039,rastriya ekta,pravi,,,,,jhapa,
15040,rastriya  bagaha,mavi,rastriya  bagaha udayapur,rastriya  bagaha,mavi,mavi,udayapur,
15041,rastriya,pravi,,,,,ilam,
15042,rastriya,pravi,,,,,jhapa,
15043,rastriya,pravi,,,,,jhapa,
15044,rastriya  kharkhola,pravi,,,,,udayapur,
15045,rastriya,pravi,rastriya,,,pravi,khotang,
15046,rastriya prajatantra,avi,rastriya prajantra,rastriya prajantra,avi,avi,khotang,
15047,rastriya prajatantra,pravi,,,,,khotang,
15048,rastriya ramaniya adarsha,mavi,rastriya ramania adarsha,,,mavi,jhapa,
15049,rastriya sarada,pravi,,,,,sunsari,
15050,rastriya,mavi,rastriya,,,mavi,ilam,
15051,rastriya,mavi,rastriya,rastriya,mavi,mavi,khotang,
15052,rasuwa  mardekhu,pravi,,,,,udayapur,
15053,rasuwa  bhuttar,mavi,rasuwa  bhuttar,rasuwa,mavi,mavi,udayapur,
15054,ratan,pravi,,,,,sunsari,
15055,rational academy,,,,,,morang,
15056,ratmate,pravi,,,,,khotang,
15057,ratna,avi,ratna,,,pravi,okhaldhunga,
15058,ratna devi  chharhar tehrathum,avi,ratna devi,,,pravi,tehrathum,
15059,ratna devi,pravi,,,,,tehrathum,
15060,ratna laxmi,avi,ratna laxmi,,,avi,ilam,
15061,ratna,mavi,,,,,morang,
15062,ratna mai vidhya mandir,,ratnamai biddhya mandir,,,,ilam,
15063,ratna memorial eng school,,,,,,dhankuta,
15064,ratna,pravi,,,,,sunsari,
15065,ratna,pravi,,,,,tehrathum,
15066,ratna pragatisil,avi,ratna pragatisil,,,pravi,solukhumbu,
15067,ratna priya english school,,ratna priya ebs,,,,sunsari,
15068,ratna rajya,avi,,,,,khotang,
15069,ratna rajya laxmi,mavi,,,,,khotang,
15070,ratna saraswati,pravi,ratna saraswati,,,pravi,dhankuta,
15071,ratna,mavi,ratna,,,mavi,tehrathum,
15072,ratna sudhar elementary school,,ratna sudhar,,,pravi,ilam,
15073,ratnadevi,avi,ratnadevi,,,nimavi,ilam,
15074,ratnadik,avi,ratnadik,,,pravi,morang,
15075,ratnajyoti bidya sadan,,,,,,okhaldhunga,
15076,rato gurans ebs,,,,,,sunsari,
15077,rauta academy,pravi,rauta academy,rauta model academy,,pravi,udayapur,
15078,rauta modern english school gaighat,,rauta modern ebs gaighat,,,,udayapur,
15079,rauta rani english boarding school khaijanpur,,,,,,udayapur,
15080,r,avi,,,,,morang,
15081,rmaya sahashiksha academy,avi,,,,,sunsari,
15082,rawa,avi,rawa,,,pravi,khotang,
15083,rawarenuka,pravi,,,,,khotang,
15084,rawathum,pravi,rawathum,,,pravi,khotang,
15085,red cross  inaruwa,avi,red cross  inaruwa,red cross,pravi,avi,sunsari,
