school_id_A,school_id_B,school_A,school_name_B,school_name_A,extracted_district_A,district_id_B,district_B,province_id_B,province_B,local_level_id_B,location_B,local_level_B
20552,5335,"बहिरा बाल विद्यालय प्रा॰ वि॰, रुपन्देही",bahira bal ma vi,बहिरा बाल वि,रुपन्देही,49,rupandehi,5,lumbini province,606,meudihawa,siddharthanagar municipality
20553,52178,"जनहित माध्यमिक विद्यालय, मैनहवा, रुपन्देहि",janahit basic school,जनहित,रुपन्देहि,49,rupandehi,5,lumbini province,601,mayadevi,mayadevi rural municipality
20561,388,शिखर माध्यमिक विद्यालय सिन्धुली,adharbhut vidyalaya kashikharka,शिखर,सिन्धुली,35,sindhuli,3,bagamati province,675,kashikharka,sunkoshi rural municipality
20576,12585,"जनसेवा नि॰ मा॰वी॰, खोटाङ",janasewa pra v,जनसेवा,खोटाङ,5,khotang,1,koshi province,358,waplukha,khotehang rural municipality
29731,12585,"जनसेवा मा॰वि, खोटाङ",janasewa pra v,जनसेवा,खोटाङ,5,khotang,1,koshi province,358,waplukha,khotehang rural municipality
20579,2773,"दशरथ प्राथमिक विद्यालय रानीगर्जा, रौतहट",dasharath adharbhut vidyalaya,दशरथ,रौतहट,17,rautahat,2,madhesh province,562,garja,phatuwa bijayapur municipality
20584,54480,"पुरैनी प्रा॰ वि॰, रुपन्देही",puraini basic school,पुरैनी,रुपन्देही,49,rupandehi,5,lumbini province,608,purani,shuddhodhan rural municipality
20590,52785,"कोटिया माइ प्रा॰ वि॰, रुपन्देही",kotiya mai basic school,कोटिया माइ,रुपन्देही,49,rupandehi,5,lumbini province,609,makrahar,tilottama municipality
20599,55114,"शान्ति बगैचा प्रा॰ वि॰, रुपन्देही",shanti bagaincha adharbhut school,शान्ति बगैचा,रुपन्देही,49,rupandehi,5,lumbini province,606,kalika sthan karagar,siddharthanagar municipality
20623,42520,"महेन्द्र रत्न माध्यमिक विद्यालय मंगला, म्याग्दी",mahendra ratna  secondary school,महेन्द्र रत्न,म्याग्दी,42,myagdi,4,gandaki province,435,mangala,mangala rural municipality
20632,16551,"सिम्बु माध्यमिक विधालय, फावाखोला ताप्लेजुङ",sibu basic school,सिम्बु,ताप्लेजुङ,12,taplejung,1,koshi province,760,phaktanglug,phaktanglung rural municipality
20637,12928,"काब्रे प्राथमिक विद्यालय फुङलिङ, ताप्लेजुङ",kabre basic school,काब्रे,ताप्लेजुङ,12,taplejung,1,koshi province,761,kabre,phungling municipality
20653,15010,"रानी निम्न माध्यमिक विधालय, ताप्लेजुङ",rani basic school,रानी,ताप्लेजुङ,12,taplejung,1,koshi province,760,ikhabu,phaktanglung rural municipality
20659,54560,"राम नरेश यादव आदर्श नमुना माध्यमिक विद्यालय, स्वामीनगर, रुपन्देही",ram naresh yadav adarsha  ma vi,राम नरेश यादव आदर्श नमुना,रुपन्देही,49,rupandehi,5,lumbini province,603,dhakdhai,rohini rural municipality
24991,54560,"रामनरेश यादव आदर्श उ॰ माध्यमिक विधालय, स्वामीनगर रुपन्देही",ram naresh yadav adarsha  ma vi,रामनरेश यादव आदर्श,रुपन्देही,49,rupandehi,5,lumbini province,603,dhakdhai,rohini rural municipality
20664,23547,"राधाकृष्ण जनता आधारभूत विद्यालय, श्रीपुर महोलिया, सर्लाही",radha krishna janata secondary school,राधाकृष्ण जनता,सर्लाही,18,sarlahi,2,madhesh province,650,shreepur,barahathawa municipality
20673,14896,"पुवामाई आधारभूत विद्यालय, शान्तिडाँडा, इलाम",puwamai pra v,पुवामाई,इलाम,3,ilam,1,koshi province,245,golakharka,ilam municipality
20675,4778,"चम्पावती माध्यमिक विद्यालय, हर्मी, गाेरखा",chamati pra v,चम्पावती,गाेरखा,37,gorkha,4,gandaki province,217,chamati,gandaki rural municipality
28256,4778,"चम्पावति मा॰बि॰, गोर्खा",chamati pra v,चम्पावति,गोर्खा,37,gorkha,4,gandaki province,217,chamati,gandaki rural municipality
20685,3628,"बनेपा प्रा वि, काभ्रेपलान्चोक",banepa basic  school,बनेपा,काभ्रेपलान्चोक,26,kavrepalanchok,3,bagamati province,339,bholakhatole,banepa municipality
20722,43828,"श्री चन्द्रकला निम्न माध्यमिक विधालय, आरुखर्क गोरखा",shree chandrakala basic school,श्री चन्द्रकला,गोरखा,37,gorkha,4,gandaki province,222,aarukharka,barpak sulikot rural municipality
20746,24072,"शंकर माध्यमिक विद्यालय, सरमुजवा, रौतहट",shankar pra v,शंकर,रौतहट,17,rautahat,2,madhesh province,553,baluwa madanpur,gadhimai municipality
20777,7312,"बराहिदेवि नि मा वि, डोटी",barahidevi basic school,बराहिदेवि,डोटी,75,doti,7,sudurpashchim province,209,rikhada,purbichauki rural municipality
20801,41787,"जनप्रिय मा, िपर्बत",jana priya adharbhut vidyalaya,जनप्रिय,पर्बत,44,parbat,4,gandaki province,510,paiyun,paiyun rural municipality
20805,35453,"रिठ्ठाबोटे प्रा॰ बि॰, धादिङ",ritthabote basic school,रिठ्ठाबोटे,धादिङ,31,dhading,3,bagamati province,150,majuwa,gajuri rural municipality
20831,42570,"मनकामना बहिरा आवासिय माध्यमिक विद्यालय, गोरखा",manakamana bahira awasiya madhyamik vidhyalaya,मनकामना बहिरा आवासिय,गोरखा,37,gorkha,4,gandaki province,218,taksar,gorkha municipality
20849,12506,"जनकल्याण माध्यमिक विधालय, ढुङगेसागु ताप्लेजुङ",janakalyan basic school,जनकल्याण,ताप्लेजुङ,12,taplejung,1,koshi province,760,ongnemwa,phaktanglung rural municipality
20863,3212,"अन्नपूर्ण माध्यमिक विद्यालय, ज्वालामुखी, धादिङ",annapurna basic school,अन्नपूर्ण,धादिङ,31,dhading,3,bagamati province,152,baseri dadagaun,gangjamuna rural municipality
23172,3212,"अन्नपूर्ण प्राथमिक विधालय बसेरी-१, धादिङ्ग",annapurna basic school,अन्नपूर्ण,धादिङ्ग,31,dhading,3,bagamati province,152,baseri dadagaun,gangjamuna rural municipality
23230,3212,"अन्नपूण माध्यमिक विधालय, खरी -७ धादिङ",annapurna basic school,अन्नपूण,धादिङ,31,dhading,3,bagamati province,152,baseri dadagaun,gangjamuna rural municipality
20873,35036,"खारे माध्यमिक विद्यालय, गौरीशंकर गा॰पा॰, दोलखा",pokhare pra v,खारे,दोलखा,32,dolakha,3,bagamati province,191,kalinchok,kalinchok rural municipality
20879,37706,"श्री बिनायक सरस्वती नि मा बि, भक्तपुर",vinayak saraswati basic school,श्री विनायक सरस्वती,भक्तपुर,24,bhaktapur,3,bagamati province,92,changunarayan municipality,changunarayan municipality
20913,35387,"रामकोट माध्यमिक विद्यालय नीलकण्ठ, धादिङ",ratmata basic school,रामकोट,धादिङ,31,dhading,3,bagamati province,152,gangajamuna,gangjamuna rural municipality
20921,34306,"नागकन्या प्रा॰ बि॰, धादिङ",nagh kanya basic school,नागकन्या,धादिङ,31,dhading,3,bagamati province,160,mulpani dadagaun,tripura sundari rural municipality
20923,33284,"कमलादेवी निम्न माध्यमिक विधालय, धादिङ",kamala devi basic school,कमलादेवी,धादिङ,31,dhading,3,bagamati province,160,tripurasundari,tripura sundari rural municipality
22696,33284,अमन्ता देवि माध्यमिक विधालय धादिङ,kamala devi basic school,अमन्ता देवि,धादिङ,31,dhading,3,bagamati province,160,tripurasundari,tripura sundari rural municipality
26856,33284,"मंगलादेवी माध्यमिक विद्यालय, बोराङ, धादिङ",kamala devi basic school,मंगलादेवी,धादिङ,31,dhading,3,bagamati province,160,tripurasundari,tripura sundari rural municipality
20943,11332,"देवकोटा प्रा॰वि, सुनसरी",devkota adharbhut vidhyalaya,देवकोटा,सुनसरी,11,sunsari,1,koshi province,722,khatwe tole,inaruwa municipality
20949,42045,"ज्योतिमण्डल माध्यमिक विधालय, पर्वत",jyoti mandal ma v,ज्योतिमण्डल,पर्वत,44,parbat,4,gandaki province,506,upallogan baskharka,jaljala rural municipality
25501,42045,"ज्योति मन्डल माध्यमिक विद्यालय, वांसखर्क, पर्बत",jyoti mandal ma v,ज्योति मन्डल,पर्बत,44,parbat,4,gandaki province,506,upallogan baskharka,jaljala rural municipality
25770,42045,"ज्योतिमण्डल माध्यमिक विद्यालय, पर्वत",jyoti mandal ma v,ज्योतिमण्डल,पर्वत,44,parbat,4,gandaki province,506,upallogan baskharka,jaljala rural municipality
20966,34104,"मणीलिङ्गेश्वर निम्न माध्यमिक विधालय, गागलफेदी काठमाडौं",manilingeshwor basic school,मणीलिङ्गेश्वर,काठमाडौं,23,kathmandu,3,bagamati province,332,adhikari gaun,kageshwori manahara municipality
20973,53850,"नबदुर्गा नि मा वि मोतिपुर, कपिलबस्तु",nava durga adharbhut vidyalaya,नबदुर्गा,कपिलबस्तु,47,kapilbastu,5,lumbini province,321,suddhodhan,suddhodhan rural municipality
20982,13877,"मंगलादेवी माध्यमिक विद्यालय, वोधे, धनकुटा",margadevi pra v,मंगलादेवी,धनकुटा,2,dhankuta,1,koshi province,162,banchare,chhathar jorpati rural municipality
20987,12399,"जनकल्या निम्न माध्यमिक विद्यालय, महेशपुर, झापा",jana kalyan pra v,जनकल्या,झापा,4,jhapa,1,koshi province,272,devigung,mechinagar municipality
21409,12399,"जनकल्याण माध्यमिक विधालय, शरणमती -९ झापा",jana kalyan pra v,जनकल्याण,झापा,4,jhapa,1,koshi province,272,devigung,mechinagar municipality
22781,12399,"जनकल्याण माध्यमिक विद्यालय झापा गा॰पा॰, झापा",jana kalyan pra v,जनकल्याण,झापा,4,jhapa,1,koshi province,272,devigung,mechinagar municipality
20999,1316,"भारती प्रा॰वि॰, झापा",bairati basic school,भारती,झापा,4,jhapa,1,koshi province,265,bhudisimal,gauradaha municipality
26758,1316,"बैराती प्राथमिक विद्यालय, गौरादह, झापा",bairati basic school,बैराती,झापा,4,jhapa,1,koshi province,265,bhudisimal,gauradaha municipality
21003,37008,"सिद्धेश्वरी नि मा वि, दोलखा",siddheshwori basic school,सिद्धेश्वरी,दोलखा,32,dolakha,3,bagamati province,192,melung,melung rural municipality
21009,14996,"रामनगर प्राथमिक विद्यालय, राजगढ, झापा",ramnagar basic  school,रामनगर,झापा,4,jhapa,1,koshi province,260,ramnagar,bahradashi rural municipality
21011,32585,"जलदेवी माध्यमिक विद्यालय, दोलखा",jaladevi basic school,जलदेवी,दोलखा,32,dolakha,3,bagamati province,189,chilaunekharka,gaurishankar rural municipality
21021,175,"आदर्श विद्या मन्दिर माध्यमिक विद्यालय, झापा",adarsha vidya mandir,आदर्श विद्या मन्दिर,झापा,4,jhapa,1,koshi province,272,dhulabari,mechinagar municipality
21031,33989,"महिलीश्वरी प्राथमिक विधालय भुषाफेदा, दोलखा",mahilishwori basic school,महिलीश्वरी,दोलखा,32,dolakha,3,bagamati province,193,todke,sailung rural municipality
21032,15862,"शिवनारायण प्राथमिक विद्यालय, झापा",shiva narayan basic school,शिवनारायण,झापा,4,jhapa,1,koshi province,259,madanpur,arjundhara municipality
21069,37035,"सिमलगैरी प्रा॰ बि॰, धादिङ",simalgairi basic school,सिमलगैरी,धादिङ,31,dhading,3,bagamati province,153,jwalamukhi,jwalamukhi rural municipality
21074,32604,"जलजले भञ्ज्या प्रा॰ बि॰, धादिङ",jaljale bhanjyang basic school,जलजले भञ्ज्या,धादिङ,31,dhading,3,bagamati province,160,jaljale,tripura sundari rural municipality
21075,35337,"रनदेबी प्रा॰ बि॰, धादिङ",randevi basic school,रनदेबी,धादिङ,31,dhading,3,bagamati province,156,neelakantha,neelakantha municipality
21080,13232,"कोबेक नि॰ मा॰ बि॰, तेह्रथुम",kobek pra v,कोबेक,तेह्रथुम,13,tehrathum,1,koshi province,769,myanglung,myanglung municipality
21082,13809,"मालिका वाहिनी आधारभूत विद्यालय लालीगुराँस, तेह्रथुम",malika bahini pra v,मालिका वाहिनी,तेह्रथुम,13,tehrathum,1,koshi province,767,basantapur,laligurans municipality
21084,35540,"साखिने निम्न माध्यमिक विद्यालय, भीमेश्व्रर, साखिने, दोलखा",sakhine basic school,साखिने,दोलखा,32,dolakha,3,bagamati province,187,sakhine,bhimeshwor municipality
21091,3740,"बटुवा प्रा॰ बि॰, धादिङ",batuwa basic school,बटुवा,धादिङ,31,dhading,3,bagamati province,156,neelakantha,neelakantha municipality
21093,43088,"प्रभावकारी प्रा॰ वि॰, पर्बत",prabhabakari basic school,प्रभावकारी,पर्बत,44,parbat,4,gandaki province,509,modi rm,modi rural municipality
21103,15873,"शिबधर नि॰ मा॰ बि॰, तेह्रथुम",shivadhar basic school,शिबधर,तेह्रथुम,13,tehrathum,1,koshi province,765,chuhandanda,aathrai rural municipality
21106,31666,"ढुङ्रगेदेवी प्रा वि, दोलखा",dhungre devi basic school,ढुङ्रगेदेवी,दोलखा,32,dolakha,3,bagamati province,192,melung,melung rural municipality
21108,16819,"सिंहबाहीनी मा॰वि, ताप्लेजुङ",singhabahini basic school,सिंहबाहीनी,ताप्लेजुङ,12,taplejung,1,koshi province,756,nibukham,aathrai tribeni rural municipality
21110,16716,सिंह बाहिनी माध्यमिक विद्यालय मोरङ,singha bahini pra v,सिंह बाहिनी,मोरङ,6,morang,1,koshi province,413,bhogteni,kerabari rural municipality
21144,16167,"श्री काली उ॰ माध्यमिक विधालय, मोरङ",shree kali adharbhut vidhyalaya,श्री काली,मोरङ,6,morang,1,koshi province,410,harinagara nepali tole,jahada rural municipality
21148,15038,"राष्ट्रिय दिव्येश्वरी आधारभूत विद्यालय, तेह्रथुम",rastriya divyashwori pra v,राष्ट्रिय दिव्येश्वरी,तेह्रथुम,13,tehrathum,1,koshi province,767,sungnam,laligurans municipality
21160,43555,"सौरु माध्यमिक विद्यालय, मुस्ताङ",sauru pra v,सौरु,मुस्ताङ,41,mustang,4,gandaki province,430,sauru,thasang rural municipality
21171,33066,"कालापानी माध्यमिक विद्यालय, दोलखा",kalapani basic school,कालापानी,दोलखा,32,dolakha,3,bagamati province,193,sailungeswor,sailung rural municipality
21177,31378,"छत्रवती मा॰वि॰, दोलखा",charanwati basic school,छत्रवती,दोलखा,32,dolakha,3,bagamati province,192,melung,melung rural municipality
21187,4296,"बालकन्या मा॰बि॰, तनहु",bal kanya pra v,बालकन्या,तनहुँ,46,tanahun,4,gandaki province,746,lahan municipality,aanbookhaireni rural municipality
21211,14117,"नमुना बाल आधारभूत विद्यालय, मोरङ",namuna bal pra v,नमुना बाल,मोरङ,6,morang,1,koshi province,419,sundarharaincha,sundarharaincha municipality
21224,1574,"कुमालपाती प्रा॰वि, मोर",basic school kumal pati,कुमालपाती,मोर,6,morang,1,koshi province,413,kumal,kerabari rural municipality
21225,14122,"नमूना प्राथमिक विधालय, मधुमल्ला मोरङ",namuna basic school,नमूना,मोरङ,6,morang,1,koshi province,415,miklajung rural municipality-6,miklajung rural municipality
21226,32372,"हिलेपानी सस्कृत माध्यमिक विद्यालय कालिञ्चोक हिलेपानी, दोलखा",hilepani sanskrit secondary school,हिलेपानी सस्कृत,दोलखा,32,dolakha,3,bagamati province,191,kalinchok,kalinchok rural municipality
21476,32372,"हिलेपानी संस्कृत मा वि, दोलखा",hilepani sanskrit secondary school,हिलेपानी संस्कृत,दोलखा,32,dolakha,3,bagamati province,191,kalinchok,kalinchok rural municipality
21236,11946,"हिमालय निम्न माध्यमिक विद्यालय, मोरङ",himalaya  basic school,हिमालय,मोरङ,6,morang,1,koshi province,419,sundarharaincha,sundarharaincha municipality
21588,11946,"हिमालय निम्न माध्यमिक विधालय इन्द्रपुर, मोरङ",himalaya  basic school,हिमालय,मोरङ,6,morang,1,koshi province,419,sundarharaincha,sundarharaincha municipality
21666,11946,"हिमालय निम्न माध्यमिक विद्यालय, इटहरा -८, मोरङ",himalaya  basic school,हिमालय,मोरङ,6,morang,1,koshi province,419,sundarharaincha,sundarharaincha municipality
21262,73726,"शैलेश्वरी माध्यमिक विद्यालय, गोदावरी, कैलाली",shaileshwori basic school,शैलेश्वरी,कैलाली,76,kailali,7,sudurpashchim province,285,dhangadhi,dhangadhi sub metropolitan city
25493,73726,"शैलेश्वरी माध्यमिक विद्यालय, श्रीपुर, कैलाली",shaileshwori basic school,शैलेश्वरी,कैलाली,76,kailali,7,sudurpashchim province,285,dhangadhi,dhangadhi sub metropolitan city
21274,11113,"चन्द्रोदय प्राथमिक विद्यालय अर्जुनधारा, झापा",chandrodaya basic school,चन्द्रोदय,झापा,4,jhapa,1,koshi province,259,hatikilla,arjundhara municipality
21289,13227,"किसान प्राथमिक विद्यालय, बाहुनी, दौंलतपुर, मोरङ",kisan basic school,किसान,मोरङ,6,morang,1,koshi province,405,belbari,belbari municipality
21292,17250,"ठूलेमोेहर प्राथमिक विद्यालय, डुम्राहा, सुनसरी",thule mohar adharbhut vidhyalaya,ठूलेमोेहर,सुनसरी,11,sunsari,1,koshi province,725,thule mohar,ramdhuni municipality
21305,12123,"जगतकाली प्रा॰वि॰, ताप्लेजुङ",jagat kali basic school,जगतकाली,ताप्लेजुङ,12,taplejung,1,koshi province,762,limbudin,sidingba rural municipality
21312,23545,"राधाकृष्ण चौरसिया माध्यमिक विद्यालय, बहुअर्वा, भाठ्ठा पर्सा",radha krishna chaurasia ma vi,राधाकृष्ण चौरसिया,पर्सा,15,parsa,2,madhesh province,513,bahuarwabhatha,bindabasini rural municipality
21314,72300,"कृष्ण्ा उ॰मा॰वि॰, डडेेल्धुरा",krishna pra v,कृष्ण्ा,डडेेल्धुरा,73,dadeldhura,7,sudurpashchim province,112,saingwanni,aalital rural municipality
21318,61906,महारुद्र निम्न माध्यमिक विधालय जुम्ला,maharudra aadharbhut,महारुद्र,जुम्ला,63,jumla,6,karnali province,278,patmara,patrasi rural municipality
21332,13827,"मनोकामना प्रा॰वि॰, इलाम",manakamana basic school,मनोकामना,इलाम,3,ilam,1,koshi province,244,metalung,phakphokthum rural municipality
21339,31664,ढु्ङ्गेश्वरी माध्यमिक विधालय देालखा,dhungeshwori basic school,ढु्ङ्गेश्वरी,देालखा,32,dolakha,3,bagamati province,188,longthong,bigu rural municipality
25358,31664,"ढुङ्गेश्वरी माध्यमिक विद्यालय जिरी, दोलखा",dhungeshwori basic school,ढुङ्गेश्वरी,दोलखा,32,dolakha,3,bagamati province,188,longthong,bigu rural municipality
21347,13486,"लुमुकर्मा आधारभूत विद्यालय, सोलुखुम्बु",lumu karma pra v,लुमुकर्मा,सोलुखुम्बु,10,solukhumbu,1,koshi province,709,nagathan,likhupike rural municipality
21363,4707,"बौद्ध हिमाली आधारभूत विद्यालय न्याक, गोरखा",bouddha himali pra v,बौद्ध हिमाली,गोरखा,37,gorkha,4,gandaki province,213,khinpu,ajirkot rural municipality
26610,4707,"बौद्ध हिमाली आधारभूत विद्यालय, गोरखा",bouddha himali pra v,बौद्ध हिमाली,गोरखा,37,gorkha,4,gandaki province,213,khinpu,ajirkot rural municipality
21384,21517,"जनहित मलभोगिया मुनिलाल निम्न माध्यमिक विद्यालय, बरहथवा, हाथीडण्डा, सर्लाही",janhit malbhogiya munilal  secondary school,जनहित मलभोगिया मुनिलाल,सर्लाही,18,sarlahi,2,madhesh province,650,barahatwa,barahathawa municipality
21399,24635,"श्री नेपाल राष्टिय प्राथमिक विद्यालय, एकडर्वा, पर्सा",shree nepal rastriyra basic school,श्री नेपाल राष्टिय,पर्सा,15,parsa,2,madhesh province,514,"birgunj-18, sauraha",birgunj metropolitan city
21401,2174,"आदर्श बालविकास प्राथमिक विद्यालय वेलवा, नमुना, पर्सा",adarsh bal bikash basic school,आदर्श बालविकास,पर्सा,15,parsa,2,madhesh province,514,belwa,birgunj metropolitan city
21431,13096,"कञ्चनजंघा प्रा॰वि॰, इलाम",kanchanjangha basic school,कञ्चनजंघा,इलाम,3,ilam,1,koshi province,246,laxmi jor khola,mai municipality
21444,37101,"सीतापाईला मा॰वि॰, दोलखा",sitapaila secondary,सीतापाईला,दोलखा,32,dolakha,3,bagamati province,194,dunde,tamakoshi rural municipality
25152,37101,"सितापाइला माध्यमिक विद्यालय, दोलखा",sitapaila secondary,सितापाइला,दोलखा,32,dolakha,3,bagamati province,194,dunde,tamakoshi rural municipality
21462,43094,"प्रभात किरण माध्यमिक विधालय, लापु गोरखा",prabhat kiran secondary school,प्रभात किरण,गोरखा,37,gorkha,4,gandaki province,216,lapubesi,dharche rural municipality
21465,72745,"मयलेश्वर प्राबि, डोटी",mayaleshor basic school,मयलेश्वर,डोटी,75,doti,7,sudurpashchim province,204,banena,badikedar rural municipality
21472,35915,सेतीदेवी माध्यमिक विधालय थाक्रे-३ धादिङ,seti devi basic school,सेतीदेवी,धादिङ,31,dhading,3,bagamati province,150,gajuri,gajuri rural municipality
21478,24504,"श्री ने॰रा॰नि॰मा॰वि॰ विचोनी, पर्सा",shree ne ra basic school,श्री ने रा,पर्सा,15,parsa,2,madhesh province,515,tulasi barwa,chhipaharmai rural municipality
25086,24504,"श्री ने॰रा॰ प्राथमिक विधालय, रतनपुर पर्सा",shree ne ra basic school,श्री ने रा,पर्सा,15,parsa,2,madhesh province,515,tulasi barwa,chhipaharmai rural municipality
21490,12443,"जनशिक्षा प्राथमिक विधालय, भोजपुर",jana siksha basic school,जनशिक्षा,भोजपुर,1,bhojpur,1,koshi province,95,dummana,aamchowk rural municipality
21520,31559,देउलाङखानी प्राथमिक विधालय दोलखा,deulang khani basic school,देउलाङखानी,दोलखा,32,dolakha,3,bagamati province,188,deulangkhani,bigu rural municipality
21521,12369,"जनज्योती मा॰वि, भोजपुर",jana jyoti pra v,जनज्योती,भोजपुर,1,bhojpur,1,koshi province,97,mudhe,bhojpur municipality
21523,31897,गणेश निम्न माध्यमिक विधालय दोलखा,ganesh basic school,गणेश,दोलखा,32,dolakha,3,bagamati province,194,daduwa,tamakoshi rural municipality
21524,13878,"मागेश्वरी प्रा॰वि, संखुवासभा",margeshwari aa vi,मागेश्वरी,संखुवासभा,9,sankhuwasabha,1,koshi province,627,dhande mulabari,panchakhapan municipality
21543,13849,"मंगलादेवी प्रा वि, भोजपुर",mangala devi  basic school,मंगलादेवी,भोजपुर,1,bhojpur,1,koshi province,95,dewantar,aamchowk rural municipality
21545,1434,"बालसुधार पंचकन्या प्रा वि, भोजपुर",bal sudhar panchakanya basic school,बालसुधार पंचकन्या,भोजपुर,1,bhojpur,1,koshi province,99,pauwadungma,pauwadungma rural municipality
21560,12432,"जनराधिका प्राथमिक विद्यालय, रामप्रसादराई, गा॰पा॰, भोजपुर",jana radhika basic school,जनराधिका,भोजपुर,1,bhojpur,1,koshi province,100,namanta,ramprasad rai rural municipality
27907,12432,"जनराधिका प्राथमिक विद्यालय रामप्रसाद गा॰पा॰, भोजपुर",jana radhika basic school,जनराधिका,भोजपुर,1,bhojpur,1,koshi province,100,namanta,ramprasad rai rural municipality
21566,14513,"पंचकन्याभगवती प्रा वि।, भोजपुर",panchakanya bhagawati aa vi,पंचकन्याभगवती,भोजपुर,1,bhojpur,1,koshi province,98,harka,hatuwagadhi rural municipality
21567,42548,"माझथर माध्यमिक विद्यालय स्वाँरा, गोरखा",majhathar secondary school,माझथर,गोरखा,37,gorkha,4,gandaki province,222,barpak sulikot,barpak sulikot rural municipality
25773,42548,"माझथर माध्यमिक विद्यालय, स्वाँरा, गोरखा",majhathar secondary school,माझथर,गोरखा,37,gorkha,4,gandaki province,222,barpak sulikot,barpak sulikot rural municipality
21572,15818,शिक्षा प्रेमी प्राथमिक विधालय देउराली भोजपुर,shiksha premi basic school,शिक्षा प्रेमी,भोजपुर,1,bhojpur,1,koshi province,102,arubote,shadananda municipality
21573,1393,"बालकन्या नि मा वि, भोजपुर",bal kanya pra v,बालकन्या,भोजपुर,1,bhojpur,1,koshi province,97,jimigaun,bhojpur municipality
21582,12789,"जनोदय भूमिका प्रा वि, भोजपुर",janodaya bhumika basic  school,जनोदय भूमिका,भोजपुर,1,bhojpur,1,koshi province,102,tanbu,shadananda municipality
21591,12043,"इच्छावति प्रा॰वि, भोजपुर",ichchhawati basic school,इच्छावति,भोजपुर,1,bhojpur,1,koshi province,102,tanbu,shadananda municipality
21602,31596,देवी उच्च माध्यमिक विधालय बोच -९ दोलखा,devi pra v,देवी,दोलखा,32,dolakha,3,bagamati province,191,namthajor,kalinchok rural municipality
22070,31596,"देवी मा वि, दोलखा",devi pra v,देवी,दोलखा,32,dolakha,3,bagamati province,191,namthajor,kalinchok rural municipality
25439,31596,"देवी माध्यमिक विद्यालय, बोच, दोलखा",devi pra v,देवी,दोलखा,32,dolakha,3,bagamati province,191,namthajor,kalinchok rural municipality
21603,13840,"मण्डीलाश्वरी प्राथमिक विधालय, पाङ्चा भोजपुर",mandilashwori basic school,मण्डीलाश्वरी,भोजपुर,1,bhojpur,1,koshi province,95,khumting,aamchowk rural municipality
21609,1820,"विद्यापोखरी मा॰वि, भोजपुर",bidya pokhari basic school,विद्यापोखरी,भोजपुर,1,bhojpur,1,koshi province,98,dandakharka,hatuwagadhi rural municipality
22886,1820,"विद्यापोखरी प्राथमिक विधालय पात्लेपानी २, डाँडाखर्क, भोजपुर",bidya pokhari basic school,विद्यापोखरी,भोजपुर,1,bhojpur,1,koshi province,98,dandakharka,hatuwagadhi rural municipality
22887,1820,"विद्यापोखरी प्राथमिक विद्यालय, भोजपुर",bidya pokhari basic school,विद्यापोखरी,भोजपुर,1,bhojpur,1,koshi province,98,dandakharka,hatuwagadhi rural municipality
21611,1725,"भानुभक्त आदर्श निम्न माध्यमिक विधालय, भोजपुर",bhanubhakta aadarsha basic school,भानुभक्त आदर्श,भोजपुर,1,bhojpur,1,koshi province,98,dithara,hatuwagadhi rural municipality
25635,1725,"भानुभक्त आदर्श प्राथमिक विद्यालय, होम्ताङ्ग, भोजपुर",bhanubhakta aadarsha basic school,भानुभक्त आदर्श,भोजपुर,1,bhojpur,1,koshi province,98,dithara,hatuwagadhi rural municipality
21617,1427,"बालशक्ति प्राथमिक विद्यालय कटहरे, आमचोक, भोजपुर",bal shakti basic school,बालशक्ति,भोजपुर,1,bhojpur,1,koshi province,95,katahare,aamchowk rural municipality
21618,32473,"हुलाक प्राथमिक विधालय चंखु, दोलखा",hulak basic school,हुलाक,दोलखा,32,dolakha,3,bagamati province,189,gaurishankar,gaurishankar rural municipality
21620,4867,"चराङ नि॰मा॰वि।, मुस्ताङ",charang basic school,चराङ,मुस्ताङ,41,mustang,4,gandaki province,426,charang,lo ghekar damodarkunda rural municipality
21639,14933,"राजारानी निम्न माध्यमिक विधालय, संखुवासभा",rajarani basic school,राजारानी,संखुवासभा,9,sankhuwasabha,1,koshi province,626,gadhi,makalu rural municipality
21642,34666,"निगाशे प्रा वि, दोलखा",nigase basic school,निगाशे,दोलखा,32,dolakha,3,bagamati province,192,melung,melung rural municipality
21663,137,"आर्दश नि मा वि, उदयपुर",adarsha adharbhut vidhyalaya,आर्दश,उदयपुर,14,udayapur,1,koshi province,772,apraha,chaudandigadhi municipality
21673,1705,"भानुभक्त प्राथमिक विद्यालय, जुकेपानी मानेभञ्ज्याङ, भोजपुर",bhanu bhakta basic school,भानुभक्त,भोजपुर,1,bhojpur,1,koshi province,100,archale,ramprasad rai rural municipality
21678,14936,"राजेश्वरी प्रा॰वि॰, ताप्लेजुङ",rajeshwori basic school,राजेश्वरी,ताप्लेजुङ,12,taplejung,1,koshi province,759,papung,mikwakhola rural municipality
21732,1566,"कुभिन्डे प्राःविः, उदयपुर",basic school (0-5) kuvinde,कुभिन्डे,उदयपुर,14,udayapur,1,koshi province,777,khanbu,triyuga municipality
21763,13198,"खिरौंले प्रा॰ वि॰, सोलुखुम्बु",khiraule basic school,खिरौंले,सोलुखुम्बु,10,solukhumbu,1,koshi province,710,khiraule,mahakulung rural municipality
21767,23641,"रामजानकी माध्यमिक विद्यालय, रौतहट",ram janaki pra v,रामजानकी,रौतहट,17,rautahat,2,madhesh province,549,narkatiya bhawanipur,brindaban municipality
