school_id_A,school_id_B,root_school_name_A,root_school_old_name2_B,school_level_A,school_level_old_name2_B,district_A,district_B,Fuzzy_match_score,Match_Type
6291,55666,prabhata,prabhat,mavi,mavi,pyuthan,pyuthan,3.0,"District: complete, School level: complete, Root name: complete"
6298,44089,shitala,shitala,mavi,mavi,syangja,syangja,3.0,"District: complete, School level: complete, Root name: complete"
6418,73112,panidhara,panidhara,pravi,pravi,darchula,darchula,3.0,"District: complete, School level: complete, Root name: complete"
6425,73962,durga,durga,pravi,pravi,darchula,darchula,3.0,"District: complete, School level: complete, Root name: complete"
6505,55451,janajagarana,jana jagaran,pravi,pravi,banke,banke,3.0,"District: complete, School level: complete, Root name: complete"
6530,16409,hoklavari,hoklabari,mavi,mavi,morang,morang,3.0,"District: complete, School level: complete, Root name: complete"
6633,72307,krrishna,krishna,mavi,mavi,darchula,darchula,3.0,"District: complete, School level: complete, Root name: complete"
6646,73958,dilasaini,dilasaini,mavi,mavi,baitadi,baitadi,3.0,"District: complete, School level: complete, Root name: complete"
6731,21379,janata,janata,pravi,pravi,siraha,siraha,3.0,"District: complete, School level: complete, Root name: complete"
6743,52554,jvala jana jagrriti,jwala jana jagriti,pravi,pravi,bardiya,bardiya,3.0,"District: complete, School level: complete, Root name: complete"
6760,52210,janajyoti,jana jyoti,nimavi,nimavi,rolpa,rolpa,3.0,"District: complete, School level: complete, Root name: complete"
6897,72487,mahadeva,mahadev,mavi,mavi,bajhang,bajhang,3.0,"District: complete, School level: complete, Root name: complete"
6976,61618,kalika,kalika,nimavi,nimavi,kalikot,kalikot,3.0,"District: complete, School level: complete, Root name: complete"
7053,31593,devi,devi,mavi,mavi,bhaktapur,bhaktapur,3.0,"District: complete, School level: complete, Root name: complete"
7244,21369,janata,janata,avi,avi,saptari,saptari,3.0,"District: complete, School level: complete, Root name: complete"
7274,16117,janata,janata,nimavi,nimavi,sunsari,sunsari,3.0,"District: complete, School level: complete, Root name: complete"
7332,1685,bhaladhu~nga,bhaldhunga,mavi,mavi,sunsari,sunsari,3.0,"District: complete, School level: complete, Root name: complete"
7367,37121,soktelabhumi,soktel bhumi,pravi,pravi,kavrepalanchok,kavrepalanchok,3.0,"District: complete, School level: complete, Root name: complete"
7466,73992,indra,indra,mavi,mavi,doti,doti,3.0,"District: complete, School level: complete, Root name: complete"
7564,71719,janata,janata,pravi,pravi,kailali,kailali,3.0,"District: complete, School level: complete, Root name: complete"
7567,72509,mahakali,mahakali,nimavi,nimavi,doti,doti,3.0,"District: complete, School level: complete, Root name: complete"
7589,41877,janaki,janaki,avi,avi,kaski,kaski,3.0,"District: complete, School level: complete, Root name: complete"
7590,55818,vidyajyoti,bidya jyoti,mavi,mavi,bardiya,bardiya,3.0,"District: complete, School level: complete, Root name: complete"
7619,74145,setigau.n,setigaun,mavi,mavi,baitadi,baitadi,3.0,"District: complete, School level: complete, Root name: complete"
7857,16815,simha siddha,singha siddha,nimavi,nimavi,panchthar,panchthar,3.0,"District: complete, School level: complete, Root name: complete"
8148,21388,janata,janata,pravi,pravi,siraha,siraha,3.0,"District: complete, School level: complete, Root name: complete"
8191,54845,sarasvati,saraswati,mavi,mavi,pyuthan,pyuthan,3.0,"District: complete, School level: complete, Root name: complete"
8194,51750,hanumana,hanuman,avi,avi,banke,banke,3.0,"District: complete, School level: complete, Root name: complete"
8217,53807,namuna,namuna,pravi,pravi,rolpa,rolpa,3.0,"District: complete, School level: complete, Root name: complete"
8289,55748,sarasvati,saraswati,mavi,mavi,bardiya,bardiya,3.0,"District: complete, School level: complete, Root name: complete"
8316,52685,karagara,karagar,pravi,pravi,banke,banke,3.0,"District: complete, School level: complete, Root name: complete"
8395,16429,sharada,sharda,mavi,mavi,sunsari,sunsari,3.0,"District: complete, School level: complete, Root name: complete"
8406,74042,krrishna,krishna,mavi,mavi,baitadi,baitadi,3.0,"District: complete, School level: complete, Root name: complete"
8439,36692,oma shanti,om shanti,pravi,pravi,lalitpur,lalitpur,3.0,"District: complete, School level: complete, Root name: complete"
8570,74080,mathairaja,mathairaj,mavi,mavi,baitadi,baitadi,3.0,"District: complete, School level: complete, Root name: complete"
8661,21398,janata,janata,mavi,mavi,mahottari,mahottari,3.0,"District: complete, School level: complete, Root name: complete"
8688,62552,prrithvi,prithvi,pravi,pravi,salyan,salyan,3.0,"District: complete, School level: complete, Root name: complete"
8905,2135,badaharamala,badaharamal,pravi,pravi,siraha,siraha,3.0,"District: complete, School level: complete, Root name: complete"
8965,61341,janata,janata,pravi,pravi,salyan,salyan,3.0,"District: complete, School level: complete, Root name: complete"
9068,63211,mahendra,mahendra,mavi,mavi,salyan,salyan,3.0,"District: complete, School level: complete, Root name: complete"
9071,6523,buddha,buddha,mavi,mavi,mugu,mugu,3.0,"District: complete, School level: complete, Root name: complete"
9158,74158,shiromanai lekhanatha,siromani lekhnath,pravi,pravi,achham,achham,3.0,"District: complete, School level: complete, Root name: complete"
9198,72182,kedara,kedar,mavi,mavi,baitadi,baitadi,3.0,"District: complete, School level: complete, Root name: complete"
9254,36906,thakalatara,thakaltar,mavi,mavi,chitwan,chitwan,3.0,"District: complete, School level: complete, Root name: complete"
9316,3878,bhima,bhim,mavi,mavi,kathmandu,kathmandu,3.0,"District: complete, School level: complete, Root name: complete"
9371,62855,sarasvati,saraswati,mavi,mavi,kalikot,kalikot,3.0,"District: complete, School level: complete, Root name: complete"
9384,61565,kalika devi,kalika devi,pravi,pravi,kalikot,kalikot,3.0,"District: complete, School level: complete, Root name: complete"
9414,62444,paregamala,paregmala,pravi,pravi,kalikot,kalikot,3.0,"District: complete, School level: complete, Root name: complete"
9425,63232,nainaladeva,nainal dev,mavi,mavi,kalikot,kalikot,3.0,"District: complete, School level: complete, Root name: complete"
9442,63307,pa~nchadeva,pancha dev,mavi,mavi,kalikot,kalikot,3.0,"District: complete, School level: complete, Root name: complete"
9444,63130,janajivana,jana jivan,mavi,mavi,kalikot,kalikot,3.0,"District: complete, School level: complete, Root name: complete"
9448,1188,anivarya ni shulka,anibarya nisulka,pravi,pravi,dhankuta,dhankuta,3.0,"District: complete, School level: complete, Root name: complete"
9468,63075,chulimalika,chuli malika,mavi,mavi,kalikot,kalikot,3.0,"District: complete, School level: complete, Root name: complete"
9484,15911,adarsha,adarsha,mavi,mavi,morang,morang,3.0,"District: complete, School level: complete, Root name: complete"
9529,36397,ganesha,ganesh,mavi,mavi,kathmandu,kathmandu,3.0,"District: complete, School level: complete, Root name: complete"
9789,24402,janata,janata,avi,avi,saptari,saptari,3.0,"District: complete, School level: complete, Root name: complete"
9860,34028,manakamana,manakamana,pravi,pravi,rasuwa,rasuwa,3.0,"District: complete, School level: complete, Root name: complete"
9937,24424,janata,janata,pravi,pravi,siraha,siraha,3.0,"District: complete, School level: complete, Root name: complete"
9974,36896,suyodaya,suryodaya,pravi,pravi,dhading,dhading,3.0,"District: complete, School level: complete, Root name: complete"
